Binomial.1.2,Order.1.2,Family.1.2,log10density,log10BM,dataset
Monodelphis_dimidiata,Didelphimorphia,Didelphidae,2.3010299956639813,1.7634279935629373,density
Monodelphis_domestica,Didelphimorphia,Didelphidae,2.6020599913279625,1.8536982117761744,density
Meles_meles,Carnivora,Mustelidae,0.4014005407815441,4.113943352306837,density
Miopithecus_talapoin,Primates,Cercopithecidae,1.6239725120169963,3.175859573543703,density
Mirza_coquereli,Primates,Cheirogaleidae,2.0300732307125178,2.4885507165004443,density
Mogera_wogura,Eulipotyphla,Talpidae,3.6989691357461862,2.0472748673841794,density
Moschiola_meminna,Cetartiodactyla,Tragulidae,0.437750562820388,3.388278863459639,density
Mungos_mungo,Carnivora,Herpestidae,1.2299376859079338,3.2844307338445193,density
Mungotictis_decemlineata,Carnivora,Eupleridae,0.865103974641128,2.8129133566428557,density
Marmosops_noctivagus,Didelphimorphia,Didelphidae,1.1231980750319988,1.6532125137753437,density
Marmosops_parvidens,Didelphimorphia,Didelphidae,1.1583624920952498,1.1760912590556813,density
Marmota_flaviventris,Rodentia,Sciuridae,0.8388490907372553,3.525044807036845,density
Marmota_marmota,Rodentia,Sciuridae,2.766040860381389,3.303196057420489,density
Marmota_monax,Rodentia,Sciuridae,2.1357685145678222,3.5799778428068842,density
Lemmus_trimucronatus,Rodentia,Cricetidae,3.251570090479933,1.9057958803678685,density
Lemniscomys_griselda,Rodentia,Muridae,2.535028144032475,1.7634279935629373,density
Lasiorhinus_krefftii,Diprotodontia,Vombatidae,1.3422252293607904,4.497620649781288,density
Lasiorhinus_latifrons,Diprotodontia,Vombatidae,1.8324450411741109,4.4065401804339555,density
Lemniscomys_striatus,Rodentia,Muridae,2.8377399098926546,1.6190933306267428,density
Lemur_catta,Primates,Lemuridae,2.3324384599156054,3.462397997898956,density
Leontopithecus_chrysomelas,Primates,Callitrichidae,0.9425041061680807,2.845098040014257,density
Leontopithecus_rosalia,Primates,Callitrichidae,0.60959440922522,2.7287594751678745,density
Leopardus_pardalis,Carnivora,Felidae,-0.37675070960209955,4.075550610910658,density
Lepilemur_edwardsi,Primates,Lepilemuridae,1.851135995011574,2.943247125137862,density
Lepilemur_leucopus,Primates,Lepilemuridae,2.703282778142782,2.720159303405957,density
Lepilemur_microdon,Primates,Lepilemuridae,1.556905269055448,2.9542425094393248,density
Lepilemur_mustelinus,Primates,Lepilemuridae,2.40671045860979,3,density
Lepilemur_ruficaudatus,Primates,Lepilemuridae,2.4149733479708178,2.8750612633917,density
Lepilemur_septentrionalis,Primates,Lepilemuridae,2.188253327026504,2.8750612633917,density
Lepus_alleni,Lagomorpha,Leporidae,1.205745540942662,3.56643749219507,density
Lepus_americanus,Lagomorpha,Leporidae,2,3.2329961103921536,density
Lepus_brachyurus,Lagomorpha,Leporidae,1.6020599913279623,3.3710678622717363,density
Lepus_californicus,Lagomorpha,Leporidae,1.0791812460476249,3.384263785722803,density
Lepus_callotis,Lagomorpha,Leporidae,0.5899496013257077,3.3979400086720375,density
Lepus_capensis,Lagomorpha,Leporidae,1.1687920203141817,3.5134440136214473,density
Lepus_coreanus,Lagomorpha,Leporidae,1.6988831367525903,3.230448921378274,density
Lepus_victoriae,Lagomorpha,Leporidae,1.9777236052888478,3.2430380486862944,density
Lepus_nigricollis,Lagomorpha,Leporidae,1.9516288938366382,3.361444508086328,density
Lepus_othus,Lagomorpha,Leporidae,0.21484384804769785,3.6817837664678814,density
Lepus_townsendii,Lagomorpha,Leporidae,0.7134905430939426,3.1917303933628562,density
Heteromys_adspersus,Rodentia,Heteromyidae,2.8701755772792916,1.8129133566428555,density
Heteromys_pictus,Rodentia,Heteromyidae,3.5936127728599776,1.6020599913279623,density
Heteromys_salvini,Rodentia,Heteromyidae,2.7589270243462654,1.6232492903979006,density
Litocranius_walleri,Cetartiodactyla,Bovidae,-0.36653154442041347,4.579780167962629,density
Lontra_canadensis,Carnivora,Mustelidae,0.04921802267018165,3.9078089236963316,density
Lophocebus_albigena,Primates,Cercopithecidae,1.1720188094245565,3.8441539752118454,density
Lophuromys_flavopunctatus,Rodentia,Muridae,2.922169911546005,1.7781512503836436,density
Lophuromys_sikapusi,Rodentia,Muridae,2.3283796034387376,1.8698182079793282,density
Loris_tardigradus,Primates,Lorisidae,1.8590782247469695,2.3573630306151427,density
Loxodonta_africana,Proboscidea,Elephantidae,0.8273692730538252,6.595500002596104,density
Loxodontomys_micropus,Rodentia,Cricetidae,2.3572485769362874,1.861534410859038,density
Lutra_lutra,Carnivora,Mustelidae,-0.07058107428570728,3.94374670939432,density
Lutrogale_perspicillata,Carnivora,Mustelidae,0.6454222693490919,3.976959489490355,density
Lycalopex_culpaeus,Carnivora,Canidae,0.004321373782642578,3.992659538130954,density
Lycaon_pictus,Carnivora,Canidae,-2,4.343410563388878,density
Lynx_canadensis,Carnivora,Felidae,-1.3010299956639813,3.9718878838532903,density
Lynx_lynx,Carnivora,Felidae,-1.6989700043360187,4.254064452914338,density
Lynx_pardinus,Carnivora,Felidae,-0.494850021680094,3.9731278535996988,density
Lynx_rufus,Carnivora,Felidae,-1,3.9495900288203982,density
Macaca_fascicularis,Primates,Cercopithecidae,1.6988831367525903,3.60113613360707,density
Macaca_fuscata,Primates,Cercopithecidae,1.4798631130230977,4.017033339298781,density
Macaca_maura,Primates,Cercopithecidae,1.3010299956639813,3.863322860120456,density
Macaca_mulatta,Primates,Cercopithecidae,1.0453229787866574,3.569724949226159,density
Macaca_nemestrina,Primates,Cercopithecidae,1.276921132065774,3.799099207695827,density
Macaca_nigra,Primates,Cercopithecidae,1.745309059940828,3.806179973983887,density
Macaca_ochreata,Primates,Cercopithecidae,1.1760912590556813,3.4149733479708178,density
Macaca_radiata,Primates,Cercopithecidae,0.919078092376074,3.56702636615906,density
Macaca_silenus,Primates,Cercopithecidae,0.004321373782642578,3.6766936096248664,density
Macaca_sinica,Primates,Cercopithecidae,1.4771212547196624,3.5550944485783194,density
Macaca_sylvanus,Primates,Cercopithecidae,1.0969100130080565,4.086359830674748,density
Macaca_tonkeana,Primates,Cercopithecidae,1,3.9542425094393248,density
Macropus_agilis,Diprotodontia,Macropodidae,1.2482185611900747,4.176091259055681,density
Macropus_antilopinus,Diprotodontia,Macropodidae,1.326540668516562,4.435366506612661,density
Macropus_dorsalis,Diprotodontia,Macropodidae,2.041392685158225,4.0511525224473814,density
Macropus_eugenii,Diprotodontia,Macropodidae,1.86840930331496,3.8129133566428557,density
Macropus_fuliginosus,Diprotodontia,Macropodidae,1.7481880270062005,4.342422680822207,density
Macropus_giganteus,Diprotodontia,Macropodidae,1.6227319651647192,4.4128803584649745,density
Macropus_irma,Diprotodontia,Macropodidae,1.4265112613645752,3.9030899869919438,density
Macropus_parryi,Diprotodontia,Macropodidae,1.6051972673883779,4.1303337684950066,density
Macropus_robustus,Diprotodontia,Macropodidae,1.6020599913279623,4.327614326620625,density
Macropus_rufogriseus,Diprotodontia,Macropodidae,1.6671726724788685,4.226599905207357,density
Macropus_rufus,Diprotodontia,Macropodidae,0.49692964807321494,4.665111737075051,density
Macrotis_lagotis,Peramelemorphia,Thylacomyidae,0.9030899869919435,3.130333768495006,density
Madoqua_guentheri,Cetartiodactyla,Bovidae,1.1464381352857747,3.8750612633917,density
Madoqua_kirkii,Cetartiodactyla,Bovidae,1.2787536009528289,3.7242840637589936,density
Makalata_didelphoides,Rodentia,Echimyidae,2.1903597162653243,2.6020599913279625,density
Malacomys_edwardsi,Rodentia,Muridae,2.19041574703329,1.8129133566428555,density
Mandrillus_sphinx,Primates,Cercopithecidae,1.3304137733491908,4.261260489090183,density
Martes_americana,Carnivora,Mustelidae,-0.17392519729917355,3.0969100130080562,density
Martes_martes,Carnivora,Mustelidae,-0.3565473235138126,3.113943352306837,density
Martes_pennanti,Carnivora,Mustelidae,-0.769551078621726,3.6020599913279625,density
Martes_zibellina,Carnivora,Mustelidae,-1.154901959985743,3.0530784434834195,density
Mastomys_erythroleucus,Rodentia,Muridae,2.889822543442496,1.667452952889954,density
Mastomys_natalensis,Rodentia,Muridae,3.1156903745803546,1.561101383649056,density
Maxomys_whiteheadi,Rodentia,Muridae,1.646207612206685,1.7481880270062005,density
Mazama_americana,Cetartiodactyla,Cervidae,0.9684829485539351,4.3579291325617815,density
Mazama_gouazoubira,Cetartiodactyla,Cervidae,0.964259630196849,4.21219026877911,density
Melomys_cervinipes,Rodentia,Muridae,2.771447837533725,1.8920946026904804,density
Melursus_ursinus,Carnivora,Ursidae,-0.8860566476931632,4.969089602954922,density
Mephitis_mephitis,Carnivora,Mephitidae,0.9111576087399766,3.3191060593097763,density
Microtus_mexicanus,Rodentia,Cricetidae,3.1713373152851565,1.5440680443502757,density
Microtus_montanus,Rodentia,Cricetidae,3.499687082618404,1.5599066250361124,density
Microtus_ochrogaster,Rodentia,Cricetidae,3.9537881928830148,1.5797835966168101,density
Microtus_oeconomus,Rodentia,Cricetidae,3.6005340257032827,1.5365584425715302,density
Microtus_oregoni,Rodentia,Cricetidae,2.74170298395774,1.3096301674258988,density
Microtus_pennsylvanicus,Rodentia,Cricetidae,3.4044881954088586,1.5658478186735176,density
Microtus_pinetorum,Rodentia,Cricetidae,3.164352855784437,1.4199557484897578,density
Microtus_richardsoni,Rodentia,Cricetidae,2.792391689498254,1.9294189257142926,density
Microtus_townsendii,Rodentia,Cricetidae,4.5359133393794435,1.8115750058705933,density
Microtus_xanthognathus,Rodentia,Cricetidae,3,2.09968064110925,density
Muntiacus_muntjak,Cetartiodactyla,Cervidae,0.4941545940184428,4.202101257450654,density
Muntiacus_reevesi,Cetartiodactyla,Cervidae,-0.17392519729917355,4.1303337684950066,density
Murexia_melanurus,Dasyuromorphia,Dasyuridae,2.1760912590556813,1.6794278966121188,density
Necromys_urichi,Rodentia,Cricetidae,2.4837013823394596,1.5314789170422551,density
Nectomys_squamipes,Rodentia,Cricetidae,2.327522402716821,2.280350693046006,density
Metachirus_nudicaudatus,Didelphimorphia,Didelphidae,1.4080702858871854,2.574031267727719,density
Aethomys_namaquensis,Rodentia,Muridae,3.1395327715979393,1.7041505168397992,density
Marmosa_demerarae,Didelphimorphia,Didelphidae,1.4212747912103465,1.8796692056320534,density
Marmosa_paraguayanus,Didelphimorphia,Didelphidae,1.4888326343824005,1.8715729355458788,density
Microcavia_australis,Rodentia,Caviidae,3.3257188065526777,2.4565178578052627,density
Microcebus_murinus,Primates,Cheirogaleidae,2.663700925389648,1.7781512503836436,density
Microcebus_rufus,Primates,Cheirogaleidae,2.2247919564926817,1.6283889300503116,density
Microtus_agrestis,Rodentia,Cricetidae,3.2897449851551164,1.6283889300503116,density
Microtus_arvalis,Rodentia,Cricetidae,4.2455126678141495,1.4471580313422192,density
Microtus_californicus,Rodentia,Cricetidae,4.118172432840572,1.7589118923979734,density
Myrmecobius_fasciatus,Dasyuromorphia,Myrmecobiidae,0.724275869600789,2.6734816970733473,density
Myrmecophaga_tridactyla,Pilosa,Myrmecophagidae,0.04139268515822508,4.348950955170547,density
Nandinia_binotata,Carnivora,Nandiniidae,0.69810054562339,3.3010299956639813,density
Microtus_longicaudus,Rodentia,Cricetidae,3.0791812460476247,1.6693168805661123,density
Mus_bufo,Rodentia,Muridae,2.5271012090571183,1.0170333392987803,density
Mus_minutoides,Rodentia,Muridae,1.9642124729698192,0.8325089127062363,density
Mus_musculoides,Rodentia,Muridae,2.791795877259999,0.7481880270062004,density
Mus_musculus,Rodentia,Muridae,3.6973627500902255,1.2068258760318498,density
Mus_spicilegus,Rodentia,Muridae,2.9420030896284435,1.146128035678238,density
Mus_triton,Rodentia,Muridae,2.9106350753842056,1.08278537031645,density
Mustela_erminea,Carnivora,Mustelidae,0.7958800173440752,2.0770043267933502,density
Mustela_frenata,Carnivora,Mustelidae,-0.11918640771920865,2.167317334748176,density
Mustela_lutreola,Carnivora,Mustelidae,-1.154901959985743,2.6434526764861874,density
Mustela_nigripes,Carnivora,Mustelidae,0.3010299956639812,2.929418925714293,density
Mustela_nivalis,Carnivora,Mustelidae,1.110252917353403,2.1383026981662816,density
Mustela_putorius,Carnivora,Mustelidae,-0.08092190762392612,2.9616109080912807,density
Mylomys_dybowskii,Rodentia,Muridae,2.2237813963998136,2.0584260244570056,density
Myocastor_coypus,Rodentia,Echimyidae,2.3546077827892637,3.8412029961307326,density
Myodes_californicus,Rodentia,Cricetidae,2.6375097426219773,1.2624510897304295,density
Myodes_gapperi,Rodentia,Cricetidae,3.0742347986124665,1.2787536009528289,density
Myodes_glareolus,Rodentia,Cricetidae,3.5686768404768334,1.3263358609287514,density
Myodes_rutilus,Rodentia,Cricetidae,3.6100796515279208,1.4502491083193612,density
Myodes_smithii,Rodentia,Cricetidae,3.154146934541077,1.5440680443502757,density
Myomyscus_verreauxii,Rodentia,Muridae,3.6038196572149803,1.6127838567197355,density
Myoprocta_acouchy,Rodentia,Dasyproctidae,0.8813846567705729,2.7781512503836434,density
Myoprocta_pratti,Rodentia,Dasyproctidae,0.6711728427150833,2.958085848521085,density
Myosorex_varius,Eulipotyphla,Soricidae,3.2288185379253043,1.1205739312058498,density
Nanger_dama,Cetartiodactyla,Bovidae,-0.744727494896694,4.8633198854905295,density
Nanger_granti,Cetartiodactyla,Bovidae,0.5932860670204573,4.740360320608791,density
Nanger_soemmerringii,Cetartiodactyla,Bovidae,0.7379873263334308,4.6020599913279625,density
Napaeozapus_insignis,Rodentia,Dipodidae,2.824243019014837,1.3483048630481607,density
Nasalis_larvatus,Primates,Cercopithecidae,0.9537596917332288,3.9542425094393248,density
Nasua_narica,Carnivora,Procyonidae,0.7831886910752576,3.6053050461411096,density
Nasua_nasua,Carnivora,Procyonidae,1.1880843737149382,3.5790744321968617,density
Neacomys_guianae,Rodentia,Cricetidae,1.4385423487861106,1.1522883443830565,density
Neacomys_tenuipes,Rodentia,Cricetidae,2.436273990326048,1.2787536009528289,density
Necromys_amoenus,Rodentia,Cricetidae,3.252673453122354,1.462397997898956,density
Neofiber_alleni,Rodentia,Cricetidae,4.161838283126078,2.424881636631067,density
Neomys_fodiens,Eulipotyphla,Soricidae,2.505149978319906,1.1553360374650619,density
Neotoma_albigula,Rodentia,Cricetidae,2.7854081433487674,2.3138672203691533,density
Neotoma_bryanti,Rodentia,Cricetidae,2.3634615488265935,2.2600713879850747,density
Neotoma_floridana,Rodentia,Cricetidae,2.437718861336239,2.388633969351789,density
Neotoma_fuscipes,Rodentia,Cricetidae,3.230448921378274,2.3613500243522663,density
Neotoma_lepida,Rodentia,Cricetidae,2.8290334610476733,2.2143138974244,density
Neotoma_mexicana,Rodentia,Cricetidae,2.1226090235759902,2.307496037913213,density
Ochotona_alpina,Lagomorpha,Ochotonidae,2.909769914732769,2.419955748489758,density
Ochotona_collaris,Lagomorpha,Ochotonidae,2.865204686103311,2.110589710299249,density
Ochotona_curzoniae,Lagomorpha,Ochotonidae,4.278753600952829,2.210853365314893,density
Ochotona_dauurica,Lagomorpha,Ochotonidae,3.7396435344317123,2.113943352306837,density
Ochotona_hyperborea,Lagomorpha,Ochotonidae,3.528451319060219,2.1931245983544616,density
Ochotona_macrotis,Lagomorpha,Ochotonidae,3.0791812460476247,2.220108088040055,density
Ochotona_pallasii,Lagomorpha,Ochotonidae,4,2.330413773349191,density
Ochotona_princeps,Lagomorpha,Ochotonidae,2.889071885920329,2.1975562131535367,density
Ochotona_pusilla,Lagomorpha,Ochotonidae,3.5158725196411185,2.153814864344529,density
Ochotona_roylei,Lagomorpha,Ochotonidae,3.0691498898487786,2.4149733479708178,density
Pelea_capreolus,Cetartiodactyla,Bovidae,1.2720737875000099,4.301029995663981,density
Pelomys_fallax,Rodentia,Muridae,2.9926418698783976,2.113943352306837,density
Oecomys_concolor,Rodentia,Cricetidae,2.130591051963374,1.7895807121644254,density
Oenomys_hypoxanthus,Rodentia,Muridae,3.5726346496719668,1.954242509439325,density
Okapia_johnstoni,Cetartiodactyla,Giraffidae,0.00860017176191757,5.361729913073192,density
Oligoryzomys_eliurus,Rodentia,Cricetidae,2.9685109666489677,1.4771212547196624,density
Oligoryzomys_longicaudatus,Rodentia,Cricetidae,2.5576996443512146,1.4313637641589874,density
Oligoryzomys_nigripes,Rodentia,Cricetidae,3.3373733922839146,1.3117538610557542,density
Onychogalea_fraenata,Diprotodontia,Macropodidae,1.3010299956639813,3.7403626894942437,density
Aegialomys_galapagoensis,Rodentia,Cricetidae,3.359835482339888,2.062581984228163,density
Hylaeamys_laticeps,Rodentia,Cricetidae,2.248341156669196,1.8494194137968993,density
Euryoryzomys_macconnelli,Rodentia,Cricetidae,1.7166709755601355,1.7634279935629373,density
Hylaeamys_megacephalus,Rodentia,Cricetidae,2.505149978319906,1.761927838420529,density
Handleyomys_melanotis,Rodentia,Cricetidae,3.0102787503368265,1.6989700043360187,density
Oryzomys_palustris,Rodentia,Cricetidae,2.728256359248493,1.7315887651867388,density
Neotoma_micropus,Rodentia,Cricetidae,3.401557341035,2.3756636139608855,density
Neotomodon_alstoni,Rodentia,Cricetidae,3.5288421699776817,1.6020599913279623,density
Nesotragus_moschatus,Cetartiodactyla,Bovidae,1.2385478876813278,3.8129133566428557,density
Neurotrichus_gibbsii,Eulipotyphla,Talpidae,3.1502958128255383,0.9493900066449128,density
Niviventer_cremoriventer,Rodentia,Muridae,1.3785795761157749,1.8432327780980093,density
Nomascus_concolor,Primates,Hylobatidae,0.7902851640332417,3.8750612633917,density
Notiosorex_crawfordi,Eulipotyphla,Soricidae,3.380209432147495,0.6434526764861874,density
Nyctereutes_procyonoides,Carnivora,Canidae,1.0799044676667207,3.606381365110605,density
Nycticebus_coucang,Primates,Lorisidae,1.3010299956639813,2.904985881099363,density
Ochotona_rufescens,Lagomorpha,Ochotonidae,3.7781505265589037,2.3979400086720375,density
Ochotona_rutila,Lagomorpha,Ochotonidae,2.8613133243903017,2.4313637641589874,density
Ochrotomys_nuttalli,Rodentia,Cricetidae,2.4804812440617554,1.3502480183341627,density
Octodon_degus,Rodentia,Octodontidae,3.0667842089825386,2.322219294733919,density
Odocoileus_hemionus,Cetartiodactyla,Cervidae,1.2041199826559248,4.734100236252656,density
Odocoileus_virginianus,Cetartiodactyla,Cervidae,1.2385478876813278,4.744360273991164,density
Oecomys_bicolor,Rodentia,Cricetidae,1.6479694583629718,1.5314789170422551,density
Onychomys_torridus,Rodentia,Cricetidae,2.2001662463631075,1.3979400086720377,density
Oreonax_flavicauda,Primates,Atelidae,0.8102325179950841,3.832508912706236,density
Oreotragus_oreotragus,Cetartiodactyla,Bovidae,0.41830129131974547,4.113940011567204,density
Oryctolagus_cuniculus,Lagomorpha,Leporidae,2.553761698390004,3.2918792239146977,density
Oryx_beisa,Cetartiodactyla,Bovidae,0.13987908640123647,5.230448921378274,density
Oryx_gazella,Cetartiodactyla,Bovidae,0.9947569445876282,5.227890045327609,density
Oryzomys_couesi,Rodentia,Cricetidae,2.345158000269438,1.8407332346118068,density
Cerradomys_subflavus,Rodentia,Cricetidae,1.9472866446777983,1.9840770339028309,density
Osgoodomys_banderanus,Rodentia,Cricetidae,2.7025511570495233,1.6989700043360187,density
Otocyon_megalotis,Carnivora,Canidae,0.07188200730612536,3.6180480967120925,density
Otolemur_crassicaudatus,Primates,Galagidae,1.9444333177002147,3.1760912590556813,density
Otolemur_garnettii,Primates,Galagidae,1.5797835966168101,2.8808135922807914,density
Otomys_angoniensis,Rodentia,Muridae,3.4200779282282463,2.0860037056183818,density
Otomys_irroratus,Rodentia,Muridae,3.477705711176212,2.0718820073061255,density
Ourebia_ourebi,Cetartiodactyla,Bovidae,0.38560627359831223,4.236789099409293,density
Ovibos_moschatus,Cetartiodactyla,Bovidae,-0.5086383061657274,5.532118519253674,density
Ovis_ammon,Cetartiodactyla,Bovidae,-1.6989700043360187,5.2552725051033065,density
Ovis_canadensis,Cetartiodactyla,Bovidae,0.17026171539495738,4.873000140560429,density
Oxymycterus_roberti,Rodentia,Cricetidae,2.4258764348879325,1.9211660506377388,density
Oxymycterus_rufus,Rodentia,Cricetidae,2.739706804620217,1.877371345869774,density
Pan_paniscus,Primates,Hominidae,0.3010299956639812,4.531480194377088,density
Pan_troglodytes,Primates,Hominidae,0.21218760440395779,4.628388930050312,density
Panthera_leo,Carnivora,Felidae,-0.958607314841775,5.208170106443451,density
Panthera_onca,Carnivora,Felidae,-1.3010299956639813,5,density
Panthera_pardus,Carnivora,Felidae,-1.154901959985743,4.740360320608791,density
Panthera_tigris,Carnivora,Felidae,-1.5228787452803376,5.211024376852319,density
Phodopus_campbelli,Rodentia,Cricetidae,1.3010299956639813,1.3692158574101427,density
Phodopus_roborovskii,Rodentia,Cricetidae,2.439332693830263,1.2741578492636798,density
Phodopus_sungorus,Rodentia,Cricetidae,1.778078861937455,1.5289167002776547,density
Papio_anubis,Primates,Cercopithecidae,1.0334237554869496,4.452234310472037,density
Papio_cynocephalus,Primates,Cercopithecidae,0.7678976160180907,4.289678120899732,density
Papio_hamadryas,Primates,Cercopithecidae,0.3222192947339193,4.17528561982605,density
Papio_papio,Primates,Cercopithecidae,1.0441476208787228,4.190337301933905,density
Papio_ursinus,Primates,Cercopithecidae,0.4424797690644486,4.446212412109978,density
Parantechinus_apicalis,Dasyuromorphia,Dasyuridae,2.778144012081959,1.8375884382355112,density
Parascalops_breweri,Eulipotyphla,Talpidae,2.9542425094393248,1.7075701760979363,density
Paraxerus_cepapi,Rodentia,Sciuridae,2.5477747053878224,2.255272505103306,density
Paraxerus_palliatus,Rodentia,Sciuridae,2.590563208684984,2.490379920003179,density
Pecari_tajacu,Cetartiodactyla,Tayassuidae,0.8987251815894935,4.327700104713321,density
Perameles_bougainville,Peramelemorphia,Peramelidae,1.5314789170422551,2.3541084391474008,density
Perameles_gunnii,Peramelemorphia,Peramelidae,2.5459994558001786,2.9395192526186187,density
Perameles_nasuta,Peramelemorphia,Peramelidae,1.9541942518158624,2.989004615698537,density
Perodicticus_potto,Primates,Lorisidae,0.927883410330707,3.041392685158225,density
Perognathus_fasciatus,Rodentia,Heteromyidae,2.352973179005932,1.0644579892269184,density
Perognathus_flavus,Rodentia,Heteromyidae,2.1760912590556813,0.8864907251724818,density
Perognathus_inornatus,Rodentia,Heteromyidae,2.6989613183595207,1.0374264979406236,density
Perognathus_longimembris,Rodentia,Heteromyidae,2.2405492482826,0.8808135922807914,density
Perognathus_merriami,Rodentia,Heteromyidae,2.230448921378274,0.8388490907372553,density
Perognathus_parvus,Rodentia,Heteromyidae,3.4374604079214177,1.3384564936046048,density
Peromyscus_attwateri,Rodentia,Cricetidae,2.4720539914497044,1.4456042032735976,density
Peromyscus_aztecus,Rodentia,Cricetidae,2.954237683918273,1.6020599913279623,density
Peromyscus_boylii,Rodentia,Cricetidae,2.716904404472986,1.3304137733491908,density
Peromyscus_californicus,Rodentia,Cricetidae,3.5690026691817436,1.6384892569546374,density
Peromyscus_crinitus,Rodentia,Cricetidae,3.07848219345029,1.255272505103306,density
Peromyscus_difficilis,Rodentia,Cricetidae,2.209756222258858,1.4471580313422192,density
Peromyscus_eremicus,Rodentia,Cricetidae,2.6348902077449323,1.3747483460101038,density
Peromyscus_gossypinus,Rodentia,Cricetidae,2.7103543422680505,1.4683473304121573,density
Peromyscus_keeni,Rodentia,Cricetidae,3.009081035611538,1.3283796034387378,density
Peromyscus_leucopus,Rodentia,Cricetidae,3.1597596356791766,1.3263358609287514,density
Peromyscus_maniculatus,Rodentia,Cricetidae,2.8207726966498807,1.3283796034387378,density
Peromyscus_melanotis,Rodentia,Cricetidae,3.3107230429772705,1.5976951859255124,density
Peromyscus_perfulvus,Rodentia,Cricetidae,2.9243981837502475,1.6020599913279623,density
Peromyscus_polionotus,Rodentia,Cricetidae,2.9489017609702137,1.1139433523068367,density
Peromyscus_truei,Rodentia,Cricetidae,3.1521721091796784,1.437750562820388,density
Petauroides_volans,Diprotodontia,Pseudocheiridae,1.8388490907372552,3.113943352306837,density
Petaurus_australis,Diprotodontia,Petauridae,1.146128035678238,2.7596678446896306,density
Petaurus_breviceps,Diprotodontia,Petauridae,2.6356244675962635,2.0265332645232967,density
Petaurus_gracilis,Diprotodontia,Petauridae,1.0791812460476249,2.5477747053878224,density
Petaurus_norfolcensis,Diprotodontia,Petauridae,2.0863598306747484,2.361727836017593,density
Petrodromus_tetradactylus,Macroscelidea,Macroscelididae,2.2695362927559666,2.2730012720637376,density
Petrogale_assimilis,Diprotodontia,Macropodidae,1.884455496070488,3.6532125137753435,density
Petrogale_lateralis,Diprotodontia,Macropodidae,2.439332693830263,3.6651117370750512,density
Petrogale_penicillata,Diprotodontia,Macropodidae,2.4771212547196626,3.8512583487190755,density
Petrogale_persephone,Diprotodontia,Macropodidae,0.7774268223893114,3.792391689498254,density
Petrogale_xanthopus,Diprotodontia,Macropodidae,1.1760912590556813,3.929418925714293,density
Petropseudes_dahli,Diprotodontia,Pseudocheiridae,1.255272505103306,3.214843848047698,density
Phacochoerus_aethiopicus,Cetartiodactyla,Suidae,0.8813846567705729,4.851260183762305,density
Phaner_furcifer,Primates,Cheirogaleidae,2.699178415672612,2.6020599913279625,density
Phascogale_tapoatafa,Dasyuromorphia,Dasyuridae,2.0453229787866576,2.28668096935493,density
Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,2.2122142474199413,4.010723865391773,density
Murexia_naso,Dasyuromorphia,Dasyuridae,2.1760912590556813,1.6848453616444126,density
Phenacomys_intermedius,Rodentia,Cricetidae,2.739706804620217,1.4014005407815442,density
Philander_opossum,Didelphimorphia,Didelphidae,1.7691556907143988,2.767526899408382,density
Philantomba_maxwellii,Cetartiodactyla,Bovidae,0.7759743311293691,4.079181246047625,density
Philantomba_monticola,Cetartiodactyla,Bovidae,1.5560611590095326,3.7958800173440754,density
Proechimys_guairae,Rodentia,Echimyidae,2.5907749808190976,2.6020599913279625,density
Proechimys_guyannensis,Rodentia,Echimyidae,2.972623964601951,2.499687082618404,density
Proechimys_longicaudatus,Rodentia,Echimyidae,2.4175215138042963,2.311753861055754,density
Proechimys_semispinosus,Rodentia,Echimyidae,2.8776765119385685,2.45484486000851,density
Proechimys_simonsi,Rodentia,Echimyidae,2.4844564419054294,2.45484486000851,density
Propithecus_diadema,Primates,Indriidae,0.7520484478194386,3.720159303405957,density
Propithecus_tattersalli,Primates,Indriidae,1.8129133566428555,3.5440680443502757,density
Propithecus_verreauxi,Primates,Indriidae,2.1760912590556813,3.5118833609788744,density
Rhynchocyon_chrysopygus,Macroscelidea,Macroscelididae,2.0824263008607717,2.7323937598229686,density
Rhynchomys_isarogensis,Rodentia,Muridae,2.52156954755729,2.1335389083702174,density
Romerolagus_diazi,Lagomorpha,Leporidae,1.4867137759824856,2.678245151927042,density
Sorex_minutus,Eulipotyphla,Soricidae,2.9294138163373917,0.6532125137753437,density
Sorex_monticolus,Eulipotyphla,Soricidae,3.0791812460476247,0.724275869600789,density
Sorex_oreopolus,Eulipotyphla,Soricidae,2.594525139136006,0.8450980400142568,density
Sorex_ornatus,Eulipotyphla,Soricidae,4.045322978786658,0.6989700043360189,density
Phyllotis_darwini,Rodentia,Cricetidae,3.5590455578503475,1.7058637122839193,density
Phyllotis_osilae,Rodentia,Cricetidae,2.584805974375504,1.6901960800285136,density
Piliocolobus_badius,Primates,Cercopithecidae,2.1161094140633443,3.8893073062699237,density
Pseudoryzomys_simplex,Rodentia,Cricetidae,3.1777701769395894,1.7101173651118162,density
Piliocolobus_rufomitratus,Primates,Cercopithecidae,2.270539094260548,3.9030899869919438,density
Piliocolobus_tephrosceles,Primates,Cercopithecidae,2.4771212547196626,3.9867717342662448,density
Pithecia_albicans,Primates,Pitheciidae,0.9726655922661109,3.4471580313422194,density
Pithecia_vanzolinii,Primates,Pitheciidae,1.0530784434834197,3.350441856535061,density
