Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10.density.median,log10.density.mean,sd,log10.lower.95hpd,log10.upper.95hpd,density.median,density.mean,lower.95hpd,upper.95hpd
Microtus_kermanensis,Rodentia,Cricetidae,1.5550944485783191,3.4506398496484056,3.4530202510176005,0.22287390258804818,3.018036519649535,3.8895648900801807,2822.5383384692896,2838.0513628149615,1042.4050811349098,7754.698014710338
Microtus_kikuchii,Rodentia,Cricetidae,1.3364597338485296,3.5111270791967706,3.5124717941884054,0.2439147145478772,3.047164364321702,4.006227558641912,3244.345364666759,3254.406466518852,1114.7163324747012,10144.427872736553
Microtus_levis,Rodentia,Cricetidae,1.5693739096150459,3.4442294229077115,3.4507726786096398,0.22326053762846068,3.028662976589919,3.902775878537462,2781.1820830497822,2823.401743810277,1068.2255876415895,7994.2160003651225
Microtus_liechtensteini,Rodentia,Cricetidae,1.3710678622717363,3.5118158400491533,3.513898895463527,0.22854803860725023,3.0743551979657657,3.980724704510983,3249.4947530467853,3265.118107869334,1186.7389537507268,9565.875065793518
Microtus_limnophilus,Rodentia,Cricetidae,1.2810333672477277,3.5361180980244007,3.5353303155054543,0.2467559785812189,3.038137285627665,4.013610792350635,3436.5138457406297,3430.2858788583917,1091.7854081992411,10318.362763958863
Microtus_longicaudus,Rodentia,Cricetidae,1.6693168805661123,3.359416694712336,3.357558874038266,0.17242915793064875,2.99834405057384,3.6750216830578086,2287.7928307515467,2278.027035927451,996.194295655116,4731.748826146518
Microtus_lusitanicus,Rodentia,Cricetidae,1.2304489213782739,3.584446132041518,3.585104833239811,0.22736109869385254,3.1376164360536194,4.029087224504311,3841.016139658797,3846.846288825076,1372.8289725035677,10692.696117381798
Microtus_majori,Rodentia,Cricetidae,1.3891660843645324,3.5064299057068995,3.5054692125086273,0.228100659816685,3.0549776066454397,3.941949004587846,3209.444764201659,3202.3530691513206,1134.952293067447,8748.810395480072
Microtus_maximowiczii,Rodentia,Cricetidae,1.6201360549737576,3.3647238458270814,3.366286662177065,0.25060321636197674,2.8803502006018,3.870894878404763,2315.9215601456985,2324.270457528706,759.1895134040756,7428.393108252418
Microtus_mexicanus,Rodentia,Cricetidae,1.5440680443502757,3.4386619829377256,3.4385859696281047,0.17904733908377515,3.0755776822829874,3.7810696582789456,2745.7562633080815,2745.2757235696276,1190.0841805599714,6040.455069512039
Microtus_middendorffii,Rodentia,Cricetidae,1.7528164311882715,3.3024056792305867,3.300196488359156,0.25191611803091496,2.8059841460736212,3.811757677753905,2006.3453014193487,1996.165238065865,639.7114823794291,6482.726175057491
Microtus_miurus,Rodentia,Cricetidae,1.6127838567197355,3.406097310036426,3.40617874857697,0.17825164613311087,3.0478437727211642,3.746575907447914,2547.4009711234094,2547.8787024282647,1116.4615546122036,5579.251096437922
Microtus_mongolicus,Rodentia,Cricetidae,1.4393326938302626,3.455433955368734,3.4564769718916306,0.24930258597696903,2.9886203704182495,3.9713796401543453,2853.8684833490656,2860.7306687103774,974.1377429823277,9362.237200316751
Microtus_montanus,Rodentia,Cricetidae,1.5599066250361124,3.444353522939091,3.442951908926993,0.1669734100912331,3.12831696833865,3.788482103708592,2781.9769218413708,2773.013021414397,1343.7453312574835,6144.437113511656
Microtus_montebelli,Rodentia,Cricetidae,1.6009728956867482,3.381433883156983,3.379569961254516,0.24228113788053499,2.8650409443366316,3.8294835789785737,2406.766085914345,2396.458768369519,732.8936254946101,6752.795206540396
Microtus_mujanensis,Rodentia,Cricetidae,1.8122446968003694,3.2715403091436395,3.2701310534512222,0.24972503049432998,2.7604954019865224,3.743905743618888,1868.7031133223222,1862.649128075403,576.0967192088117,5545.0535374950205
Microtus_multiplex,Rodentia,Cricetidae,1.3654879848908996,3.513604028021607,3.518631990176945,0.2282691242699615,3.06794140120995,3.9599199100760893,3262.9019842577864,3300.8971307580523,1169.3416026322095,9118.426674192924
Microtus_nasarovi,Rodentia,Cricetidae,1.586587304671755,3.410415445192597,3.408035468128981,0.21656786036767678,2.9811797591549727,3.837821981150191,2572.855794429338,2558.794851015851,957.5903462169023,6883.700731694895
Microtus_oaxacensis,Rodentia,Cricetidae,1.5932860670204574,3.4106238616496887,3.409162809646219,0.17565792317398757,3.0719786925442047,3.762680191232014,2574.090795560181,2565.4455983772477,1180.2627279096837,5790.021697879098
Microtus_ochrogaster,Rodentia,Cricetidae,1.5797835966168101,3.438901794673319,3.4402778757471606,0.17524810805264537,3.0867211904831606,3.783729059569625,2747.272852704673,2755.9915124124664,1221.015537720265,6077.557264316988
Microtus_oeconomus,Rodentia,Cricetidae,1.5365584425715302,3.4229480389717075,3.4229730518865615,0.22948372743235623,2.9782827358137625,3.8755287275219743,2648.1832785865563,2648.3358034128028,951.2238609893037,7508.077165787702
Microtus_oregoni,Rodentia,Cricetidae,1.3096301674258988,3.521395330927568,3.5175749471614206,0.17484956007607236,3.177442279368105,3.8582546248775773,3321.967130166586,3292.8727426524274,1504.6735243701276,7215.303851768566
Microtus_paradoxus,Rodentia,Cricetidae,1.4116197059632303,3.506633406215677,3.5093278980041194,0.22923170175747717,3.0669769394146678,3.971494239819821,3210.9489893598625,3230.932597351377,1166.7476623286336,9364.707991141066
Microtus_pennsylvanicus,Rodentia,Cricetidae,1.5658478186735176,3.4384990339603454,3.4397126522430934,0.16605958312106,3.108086037188518,3.757393386176423,2744.726238134244,2752.4069908561546,1282.5846477013781,5719.965194766221
Microtus_pinetorum,Rodentia,Cricetidae,1.4199557484897578,3.4870080639121093,3.488210620663129,0.17223845110380684,3.155486961621974,3.8278039158985626,3069.0789740411483,3077.5889973668263,1430.497033829377,6726.72875686315
Microtus_qazvinensis,Rodentia,Cricetidae,1.6414741105040995,3.3824428583042745,3.3817583880057636,0.22065726983958042,2.9555645735250002,3.8270907145028645,2412.364108239079,2408.5650936253064,902.7439229082287,6715.691141974735
Microtus_quasiater,Rodentia,Cricetidae,1.6020599913279623,3.4015356040073614,3.4010488310646028,0.17385497228670704,3.063256355848568,3.7492764797142524,2520.783828194193,2517.9600254303255,1156.794874915004,5614.052630269491
Microtus_richardsoni,Rodentia,Cricetidae,1.9294189257142926,3.209767527618591,3.207178855481281,0.18607863241017697,2.8444036488218956,3.571400461403511,1620.942195093119,1611.3090839184879,698.88166792016,3727.3524569181845
Microtus_sachalinensis,Rodentia,Cricetidae,1.7331972651065695,3.3113988543148256,3.3110886723189377,0.24919578804831363,2.8212842046143867,3.8072040675178744,2048.324946594801,2046.8625133625153,662.6500035239476,6415.109407495596
Microtus_savii,Rodentia,Cricetidae,1.3010299956639813,3.5462044717753844,3.550996287451572,0.23037031878320383,3.1000558146411112,4.000225953203742,3517.259989572228,3556.282784823517,1259.087216717827,10005.20411845933
Microtus_schelkovnikovi,Rodentia,Cricetidae,1.414973347970818,3.507134267735444,3.5075240568972643,0.22943940799475748,3.058183117447692,3.953415861732786,3214.65423680678,3217.540757165125,1143.3603236236002,8982.885453133724
Microtus_schidlovskii,Rodentia,Cricetidae,1.6693168805661123,3.3821329216907436,3.3820513177619747,0.22917852999096391,2.928770162700981,3.8345320270171177,2410.6431256708474,2410.190208404757,848.7311906931118,6831.750968228659
Microtus_socialis,Rodentia,Cricetidae,1.6812412373755872,3.376769597981454,3.3776909786279434,0.2291613148113754,2.9303716947305736,3.8219287962409645,2381.0559358250657,2386.11284489094,851.8668039520091,6636.342568444207
Microtus_subterraneus,Rodentia,Cricetidae,1.290034611362518,3.5533693626430267,3.554975108477952,0.22687275575273191,3.1249140714379395,4.003463556475172,3575.768239906425,3589.0136367853397,1333.257610612188,10080.070195946126
Microtus_tatricus,Rodentia,Cricetidae,1.6020599913279623,3.399796805770775,3.4005664032973177,0.22692802441299625,2.942797414442935,3.8263298711052367,2510.711465061455,2515.16455035171,876.59182154688,6703.936177706431
Microtus_thomasi,Rodentia,Cricetidae,1.423245873936808,3.490727805202443,3.489140295073736,0.2273227632337842,3.042314379383533,3.9342066394993496,3095.478594690523,3084.184108324399,1102.3369863136168,8594.223417121184
Microtus_townsendii,Rodentia,Cricetidae,1.8115750058705933,3.344273365581752,3.346442950600469,0.17130075396937328,3.007175821004748,3.680439300437146,2209.394993609983,2220.4599822331356,1016.6601971536384,4791.144843571531
Microtus_transcaspicus,Rodentia,Cricetidae,1.5888317255942073,3.435751967318888,3.437806391227084,0.22453879050570383,3.002577117985247,3.881404387836094,2727.4196639422266,2740.3522487004866,1005.9516747095779,7610.345748854396
Microtus_umbrosus,Rodentia,Cricetidae,1.6232492903979006,3.385634507121382,3.3837786375254093,0.18292346826134562,3.038243773105518,3.762086745265966,2430.1579796521833,2419.7953483027454,1092.0531429597274,5782.115268924684
Microtus_xanthognathus,Rodentia,Cricetidae,2.09968064110925,3.1531100266227083,3.151181363033052,0.17670168519634302,2.8074097502577846,3.5018806617786122,1422.6891735991994,1416.385144312133,641.8148335774979,3176.001228758208
Millardia_gleadowi,Rodentia,Muridae,1.4885507165004443,2.9540474393044907,2.952601684516923,0.3538434440454779,2.285277193697353,3.672255292615388,899.5958417476819,896.6060902626492,192.87555719420342,4701.7040905621925
Millardia_kathleenae,Rodentia,Muridae,1.968482948553935,2.715343263721529,2.713391332637647,0.354284796556069,2.0112843445716155,3.4218476459661287,519.2102574254071,516.8819097411442,102.63236687268356,2641.481941431141
Millardia_kondana,Rodentia,Muridae,2.167317334748176,2.6105884207290067,2.611431704171532,0.3532855013700447,1.925330158844612,3.317557606035995,407.93260686718776,408.7254721332055,84.20350292751418,2077.5792832296174
Millardia_meltada,Rodentia,Muridae,1.845098040014257,2.7783382608197598,2.7750492493796837,0.35382213413613656,2.0673965197973163,3.450556294148994,600.2584201002774,595.7296959749174,116.78754247258453,2821.9953522586957
Mindomys_hammondi,Rodentia,Cricetidae,1.7817553746524688,2.4892360198050163,2.485094869317469,0.2689081691308384,1.929076893558022,2.9838731815619677,308.4863981651006,305.55885173616514,84.93308391134397,963.5476167635542
Miopithecus_ogouensis,Primates,Cercopithecidae,3.1066327889201157,1.5252974912305293,1.5261069094495965,0.28387729114622123,0.9397605628458574,2.055345999938418,33.519496871081614,33.582027230868256,8.704835388025284,113.59154326237646
Miopithecus_talapoin,Primates,Cercopithecidae,3.175859573543703,1.4982511875770255,1.4980879157353197,0.26499799578464467,0.9800371572688802,2.0233466229545556,31.495694377969595,31.48385588189367,9.550742965561643,105.52287689069543
Miracinonyx_trumani,Carnivora,Felidae,4.944482672150168,-1.3278624168394995,-1.3308987348443226,0.2514848447413854,-1.8106588930849767,-0.8350253962734113,0.0470042993200168,0.046676820473323,0.015464686019311122,0.14620916731042324
Mirza_coquereli,Primates,Cheirogaleidae,2.4885507165004443,2.1202181112990113,2.1215613787753784,0.3159945251382018,1.5091015929975766,2.7455358981902966,131.891895950222,132.30046748541218,32.29249440454189,556.5906393809585
Mirza_zaza,Primates,Cheirogaleidae,2.462397997898956,2.141754677692316,2.138073732946647,0.3409543915824755,1.4402886910787438,2.782916280785461,138.59727056997798,137.42752746940658,27.56060146333543,606.6193799254595
Mixotoxodon_larensis,Notoungulata,Toxodontidae,6,-0.045307759871375586,-0.04638989837201828,0.7957094203858658,-1.588790575442144,1.53474625654707,0.9009324715869075,0.8986903982154765,0.025775638046799013,34.256757751318965
Mogera_etigo,Eulipotyphla,Talpidae,2.146128035678238,3.14304409208438,3.1485820598020813,0.37715840643849674,2.429063653531209,3.8930147576105476,1390.0937543968344,1407.9332317602323,268.573805918744,7816.543652636292
Mogera_imaizumii,Eulipotyphla,Talpidae,1.9420080530223132,3.261575464969505,3.2683812092367237,0.3684762135067282,2.551941422563413,4.012481202379011,1826.3140700810832,1855.1593060202688,356.4030587063109,10291.559811466299
Mogera_insularis,Eulipotyphla,Talpidae,1.7944880466591695,3.3032000021993833,3.307033190741518,0.3862898845360902,2.5520400656387605,4.07337761814308,2010.0182572929625,2027.837690094452,356.4840191794071,11840.706552169708
Mogera_robusta,Eulipotyphla,Talpidae,2.5171958979499744,2.984185714316515,2.9925743723625766,0.3619569497071339,2.2888953852593374,3.7136695029016633,964.2412672348424,983.0472041356358,194.48915312742403,5172.130841857099
Mogera_tokudae,Eulipotyphla,Talpidae,2.1122697684172707,3.164051985621611,3.165419567525007,0.3802410001958779,2.447257240968632,3.946293215882045,1458.9888927157624,1463.590451665286,280.0639701162647,8836.763171180506
Mogera_uchidai,Eulipotyphla,Talpidae,1.6304278750250238,3.360324953877905,3.3625499890362307,0.3993802927999107,2.5859879980293115,4.181181916495084,2292.582399168125,2304.3582016599407,385.46770490315294,15176.85959909979
Mogera_wogura,Eulipotyphla,Talpidae,2.0472748673841794,3.2293854163351994,3.2360751229334634,0.35277400457647107,2.54916098637046,3.9463039747581448,1695.8421145558398,1722.166444316308,354.1285868468637,8836.982089038534
Monodelphis_adusta,Didelphimorphia,Didelphidae,1.5440680443502757,2.1545058451074532,2.1490828012749996,0.3965561160398829,1.3841023943835902,2.94351831217186,142.72690394459406,140.9557514785748,24.21599924362785,878.0481095077505
Monodelphis_americana,Didelphimorphia,Didelphidae,1.290034611362518,2.320391469267417,2.317091778512557,0.33548121006970316,1.6303663681059375,2.9439028552455384,209.11802532467047,207.53520507716146,42.69395304433922,878.825915491537
Monodelphis_brevicaudata,Didelphimorphia,Didelphidae,1.842609239610562,2.0321353167970404,2.0306063735486997,0.283647766152243,1.4598203569339439,2.5780936849689517,107.68006692391396,107.30164340171073,28.828387890935712,378.5242302539791
Monodelphis_dimidiata,Didelphimorphia,Didelphidae,1.7634279935629373,2.1182617188938533,2.1201722511283103,0.30505775158622556,1.5138118753951129,2.7132151809149194,131.29909083943005,131.87796930420282,32.644639380627524,516.6723027116444
Monodelphis_domestica,Didelphimorphia,Didelphidae,1.8536982117761744,2.0959672812494436,2.0943344388944145,0.2850402013513777,1.5439911794216172,2.6636851053916084,124.72895427687077,124.26088400205293,34.993805966789466,460.9832075087969
Monodelphis_emiliae,Didelphimorphia,Didelphidae,1.6020599913279623,2.1466601869088797,2.1500847513227783,0.36771608502738545,1.4229000431147598,2.8828341249729266,140.17165043090117,141.28132241722145,26.478906319883038,763.5440988029371
Monodelphis_glirina,Didelphimorphia,Didelphidae,1.8182258936139555,2.0910265978375238,2.0839311175847004,0.297754304083491,1.4948355345841136,2.666493410533502,123.31803555478093,121.31964130054966,31.248957587034965,463.9737501444018
Monodelphis_handleyi,Didelphimorphia,Didelphidae,1.741939077729199,2.0939924548530398,2.0870465583846,0.3541786958253618,1.360220144166807,2.762336523298619,124.16307361284747,122.1930649781665,22.920291894984246,578.5441723287875
Monodelphis_iheringi,Didelphimorphia,Didelphidae,2.0492180226701815,1.9512896589440958,1.9476407707739736,0.32406089256839476,1.2941464374285068,2.5595659807385474,89.39014853933885,88.64224991497092,19.68549942617371,362.71538805324207
