Binomial.1.2,Order.1.2,Family.1.2,log10density,log10BM,source
Fossa_fossana,Carnivora,Eupleridae,0.5327543789924978,3.1760912590556813,PanTHERIA.2008
Funisciurus_congicus,Rodentia,Sciuridae,3,2.0492180226701815,PanTHERIA.2008
Sciurocheirus_alleni,Primates,Galagidae,1.2166935991697543,2.5217916496391233,PanTHERIA.2008
Galagoides_demidoff,Primates,Galagidae,1.7601962294551339,1.7788744720027396,PanTHERIA.2008
Galago_moholi,Primates,Galagidae,2.235629433882054,2.2041199826559246,PanTHERIA.2008
Galago_senegalensis,Primates,Galagidae,1.953131225183445,2.3573630306151427,PanTHERIA.2008
Giraffa_camelopardalis,Cetartiodactyla,Giraffidae,0.08990511143939793,5.954240000175069,PanTHERIA.2008
Glaucomys_sabrinus,Rodentia,Sciuridae,1.934144811792477,2.220108088040055,PanTHERIA.2008
Glaucomys_volans,Rodentia,Sciuridae,2.65088037501151,1.8055008581584002,PanTHERIA.2008
Glis_glis,Rodentia,Gliridae,3.4771212547196626,2.0969100130080562,PanTHERIA.2008
Gorilla_gorilla,Primates,Hominidae,-0.22914798835785583,5.082605872697899,PanTHERIA.2008
Graphiurus_murinus,Rodentia,Gliridae,1.7356787259059046,1.4771212547196624,PanTHERIA.2008
Grammomys_dolichurus,Rodentia,Muridae,2.3152984528736242,1.6148972160331345,PanTHERIA.2008
Hemibelideus_lemuroides,Diprotodontia,Pseudocheiridae,2.845098040014257,2.978864984347657,PanTHERIA.2008
Hippocamelus_antisensis,Cetartiodactyla,Cervidae,0.07918124604762482,4.8363203171961295,PanTHERIA.2008
Hippocamelus_bisulcus,Cetartiodactyla,Cervidae,0.04921802267018165,4.8450999012723335,PanTHERIA.2008
Hippopotamus_amphibius,Cetartiodactyla,Hippopotamidae,0.6866362692622934,6.151520003748268,PanTHERIA.2008
Hippotragus_equinus,Cetartiodactyla,Bovidae,-0.017728766960431602,5.431360064597643,PanTHERIA.2008
Hippotragus_niger,Cetartiodactyla,Bovidae,0.11394335230683679,5.356980064700362,PanTHERIA.2008
Parahyaena_brunnea,Carnivora,Hyaenidae,-2,4.507859917898863,PanTHERIA.2008
Hybomys_trivirgatus,Rodentia,Muridae,1.9063350418050906,1.7551122663950711,PanTHERIA.2008
Hydrochoerus_hydrochaeris,Rodentia,Caviidae,2.098089690363952,4.698970004336019,PanTHERIA.2008
Hydrurga_leptonyx,Carnivora,Phocidae,-0.958607314841775,5.556302500767287,PanTHERIA.2008
Hyemoschus_aquaticus,Cetartiodactyla,Tragulidae,1.2000292665537702,4.035429738184549,PanTHERIA.2008
Hylobates_agilis,Primates,Hylobatidae,1.0692980121155293,3.7520484478194387,PanTHERIA.2008
Hylobates_klossii,Primates,Hylobatidae,1.2206310194480923,3.7634279935629373,PanTHERIA.2008
Hylobates_lar,Primates,Hylobatidae,0.8195439355418687,3.689486448364248,PanTHERIA.2008
Lemmiscus_curtatus,Rodentia,Cricetidae,2.770793120262041,1.4517864355242902,PanTHERIA.2008
Marmosa_murina,Didelphimorphia,Didelphidae,1.7466341989375787,1.414973347970818,PanTHERIA.2008
Marmosa_robinsoni,Didelphimorphia,Didelphidae,2.276530734334789,1.7535830588929067,PanTHERIA.2008
Marmosops_fuscatus,Didelphimorphia,Didelphidae,1.9472866446777983,1.7781512503836436,PanTHERIA.2008
Hylobates_moloch,Primates,Hylobatidae,0.7909884750888159,3.8129133566428557,PanTHERIA.2008
Hylobates_muelleri,Primates,Hylobatidae,1.0086001717619175,3.7781512503836434,PanTHERIA.2008
Hylobates_pileatus,Primates,Hylobatidae,1.3747483460101038,3.73559889969818,PanTHERIA.2008
Hylochoerus_meinertzhageni,Cetartiodactyla,Suidae,0.17609125905568124,5.275311354541811,PanTHERIA.2008
Hylomys_suillus,Eulipotyphla,Erinaceidae,2.1949858434258807,1.8182258936139555,PanTHERIA.2008
Hypogeomys_antimena,Rodentia,Nesomyidae,1.8016094880273188,3.0969100130080562,PanTHERIA.2008
Hypsiprymnodon_moschatus,Diprotodontia,Hypsiprymnodontidae,2.3801931457311913,2.716003343634799,PanTHERIA.2008
Hystrix_indica,Rodentia,Hystricidae,0.7084209001347127,4.094673728842782,PanTHERIA.2008
Ichneumia_albicauda,Carnivora,Herpestidae,0.568201724066995,3.5440680443502757,PanTHERIA.2008
Idiurus_macrotis,Rodentia,Anomaluridae,2.5731385996049783,1.4771212547196624,PanTHERIA.2008
Indri_indri,Primates,Indriidae,1.0261245167454502,3.9030899869919438,PanTHERIA.2008
Irenomys_tarsalis,Rodentia,Cricetidae,2.459196407798106,1.6354837468149122,PanTHERIA.2008
Isoodon_auratus,Peramelemorphia,Peramelidae,2.2385478876813276,2.6283889300503116,PanTHERIA.2008
Isoodon_macrourus,Peramelemorphia,Peramelidae,1.845098040014257,3.2041199826559246,PanTHERIA.2008
Isoodon_obesulus,Peramelemorphia,Peramelidae,1.6020599913279623,2.88930170250631,PanTHERIA.2008
Kobus_ellipsiprymnus,Cetartiodactyla,Bovidae,0.39093510710337914,5.3222199151541645,PanTHERIA.2008
Kobus_kob,Cetartiodactyla,Bovidae,0.414973347970818,4.894870209986278,PanTHERIA.2008
Kobus_leche,Cetartiodactyla,Bovidae,1.4913616938342726,5.044339813482533,PanTHERIA.2008
Kobus_megaceros,Cetartiodactyla,Bovidae,-0.46852108295774486,4.9420100383639785,PanTHERIA.2008
Kobus_vardonii,Cetartiodactyla,Bovidae,0.6794278966121189,4.854310293614356,PanTHERIA.2008
Lagidium_viscacia,Rodentia,Chinchillidae,0.2041199826559248,3.187520720836463,PanTHERIA.2008
Lagorchestes_conspicillatus,Diprotodontia,Macropodidae,1.6231458746379397,3.484299839346786,PanTHERIA.2008
Lagorchestes_hirsutus,Diprotodontia,Macropodidae,1.2583978040955086,3.1020905255118367,PanTHERIA.2008
Phataginus_tricuspis,Pholidota,Manidae,1.646207612206685,3.31527743947181,PanTHERIA.2008
Meriones_persicus,Rodentia,Muridae,2.1233942481055306,2,PanTHERIA.2008
Monodelphis_brevicaudata,Didelphimorphia,Didelphidae,1.6973165417323834,1.842609239610562,PanTHERIA.2008
Monodelphis_dimidiata,Didelphimorphia,Didelphidae,2.3010299956639813,1.7634279935629373,PanTHERIA.2008
Monodelphis_domestica,Didelphimorphia,Didelphidae,2.6020599913279625,1.8536982117761744,PanTHERIA.2008
Meles_meles,Carnivora,Mustelidae,0.4014005407815441,4.113943352306837,PanTHERIA.2008
Miopithecus_talapoin,Primates,Cercopithecidae,1.6239725120169963,3.175859573543703,PanTHERIA.2008
Mirza_coquereli,Primates,Cheirogaleidae,2.0300732307125178,2.4885507165004443,PanTHERIA.2008
Mogera_wogura,Eulipotyphla,Talpidae,3.6989691357461862,2.0472748673841794,PanTHERIA.2008
Moschiola_meminna,Cetartiodactyla,Tragulidae,0.437750562820388,3.388278863459639,PanTHERIA.2008
Mungos_mungo,Carnivora,Herpestidae,1.2299376859079338,3.2844307338445193,PanTHERIA.2008
Mungotictis_decemlineata,Carnivora,Eupleridae,0.865103974641128,2.8129133566428557,PanTHERIA.2008
Marmosops_noctivagus,Didelphimorphia,Didelphidae,1.1231980750319988,1.6532125137753437,PanTHERIA.2008
Marmosops_parvidens,Didelphimorphia,Didelphidae,1.1583624920952498,1.1760912590556813,PanTHERIA.2008
Marmota_flaviventris,Rodentia,Sciuridae,0.8388490907372553,3.525044807036845,PanTHERIA.2008
Marmota_marmota,Rodentia,Sciuridae,2.766040860381389,3.303196057420489,PanTHERIA.2008
Marmota_monax,Rodentia,Sciuridae,2.1357685145678222,3.5799778428068842,PanTHERIA.2008
Lemmus_trimucronatus,Rodentia,Cricetidae,3.251570090479933,1.9057958803678685,PanTHERIA.2008
Lemniscomys_griselda,Rodentia,Muridae,2.535028144032475,1.7634279935629373,PanTHERIA.2008
Lasiorhinus_krefftii,Diprotodontia,Vombatidae,1.3422252293607904,4.497620649781288,PanTHERIA.2008
Lasiorhinus_latifrons,Diprotodontia,Vombatidae,1.8324450411741109,4.4065401804339555,PanTHERIA.2008
Lemniscomys_striatus,Rodentia,Muridae,2.8377399098926546,1.6190933306267428,PanTHERIA.2008
Lemur_catta,Primates,Lemuridae,2.3324384599156054,3.462397997898956,PanTHERIA.2008
Leontopithecus_chrysomelas,Primates,Callitrichidae,0.9425041061680807,2.845098040014257,PanTHERIA.2008
Leontopithecus_rosalia,Primates,Callitrichidae,0.60959440922522,2.7287594751678745,PanTHERIA.2008
Leopardus_pardalis,Carnivora,Felidae,-0.37675070960209955,4.075550610910658,PanTHERIA.2008
Lepilemur_edwardsi,Primates,Lepilemuridae,1.851135995011574,2.943247125137862,PanTHERIA.2008
Lepilemur_leucopus,Primates,Lepilemuridae,2.703282778142782,2.720159303405957,PanTHERIA.2008
Lepilemur_microdon,Primates,Lepilemuridae,1.556905269055448,2.9542425094393248,PanTHERIA.2008
Lepilemur_mustelinus,Primates,Lepilemuridae,2.40671045860979,3,PanTHERIA.2008
Lepilemur_ruficaudatus,Primates,Lepilemuridae,2.4149733479708178,2.8750612633917,PanTHERIA.2008
Lepilemur_septentrionalis,Primates,Lepilemuridae,2.188253327026504,2.8750612633917,PanTHERIA.2008
Leptonychotes_weddellii,Carnivora,Phocidae,-0.9208187539523752,5.6020599913279625,PanTHERIA.2008
Lepus_alleni,Lagomorpha,Leporidae,1.205745540942662,3.56643749219507,PanTHERIA.2008
Lepus_americanus,Lagomorpha,Leporidae,2,3.2329961103921536,PanTHERIA.2008
Lepus_brachyurus,Lagomorpha,Leporidae,1.6020599913279623,3.3710678622717363,PanTHERIA.2008
Lepus_californicus,Lagomorpha,Leporidae,1.0791812460476249,3.384263785722803,PanTHERIA.2008
Lepus_callotis,Lagomorpha,Leporidae,0.5899496013257077,3.3979400086720375,PanTHERIA.2008
Lepus_capensis,Lagomorpha,Leporidae,1.1687920203141817,3.5134440136214473,PanTHERIA.2008
Lepus_coreanus,Lagomorpha,Leporidae,1.6988831367525903,3.230448921378274,PanTHERIA.2008
Lepus_victoriae,Lagomorpha,Leporidae,1.9777236052888478,3.2430380486862944,PanTHERIA.2008
Lepus_nigricollis,Lagomorpha,Leporidae,1.9516288938366382,3.361444508086328,PanTHERIA.2008
Lepus_othus,Lagomorpha,Leporidae,0.21484384804769785,3.6817837664678814,PanTHERIA.2008
Lepus_townsendii,Lagomorpha,Leporidae,0.7134905430939426,3.1917303933628562,PanTHERIA.2008
Heteromys_adspersus,Rodentia,Heteromyidae,2.8701755772792916,1.8129133566428555,PanTHERIA.2008
Heteromys_pictus,Rodentia,Heteromyidae,3.5936127728599776,1.6020599913279623,PanTHERIA.2008
Heteromys_salvini,Rodentia,Heteromyidae,2.7589270243462654,1.6232492903979006,PanTHERIA.2008
Litocranius_walleri,Cetartiodactyla,Bovidae,-0.36653154442041347,4.579780167962629,PanTHERIA.2008
Lobodon_carcinophaga,Carnivora,Phocidae,0.004321373782642578,5.367821652418537,PanTHERIA.2008
Lontra_canadensis,Carnivora,Mustelidae,0.04921802267018165,3.9078089236963316,PanTHERIA.2008
Lophocebus_albigena,Primates,Cercopithecidae,1.1720188094245565,3.8441539752118454,PanTHERIA.2008
Lophuromys_flavopunctatus,Rodentia,Muridae,2.922169911546005,1.7781512503836436,PanTHERIA.2008
Lophuromys_sikapusi,Rodentia,Muridae,2.3283796034387376,1.8698182079793282,PanTHERIA.2008
Loris_tardigradus,Primates,Lorisidae,1.8590782247469695,2.3573630306151427,PanTHERIA.2008
Loxodonta_africana,Proboscidea,Elephantidae,0.8273692730538252,6.643452676486188,PanTHERIA.2008
Loxodontomys_micropus,Rodentia,Cricetidae,2.3572485769362874,1.861534410859038,PanTHERIA.2008
Lutra_lutra,Carnivora,Mustelidae,-0.07058107428570728,3.94374670939432,PanTHERIA.2008
Lutrogale_perspicillata,Carnivora,Mustelidae,0.6454222693490919,3.976959489490355,PanTHERIA.2008
Lycalopex_culpaeus,Carnivora,Canidae,0.004321373782642578,3.992659538130954,PanTHERIA.2008
Lycaon_pictus,Carnivora,Canidae,-2,4.343410563388878,PanTHERIA.2008
Lynx_canadensis,Carnivora,Felidae,-1.3010299956639813,3.9718878838532903,PanTHERIA.2008
Lynx_lynx,Carnivora,Felidae,-1.6989700043360187,4.254064452914338,PanTHERIA.2008
Lynx_pardinus,Carnivora,Felidae,-0.494850021680094,3.9731278535996988,PanTHERIA.2008
Lynx_rufus,Carnivora,Felidae,-1,3.9495900288203982,PanTHERIA.2008
Macaca_fascicularis,Primates,Cercopithecidae,1.6988831367525903,3.60113613360707,PanTHERIA.2008
Macaca_fuscata,Primates,Cercopithecidae,1.4798631130230977,4.017033339298781,PanTHERIA.2008
Macaca_maura,Primates,Cercopithecidae,1.3010299956639813,3.863322860120456,PanTHERIA.2008
Macaca_mulatta,Primates,Cercopithecidae,1.0453229787866574,3.569724949226159,PanTHERIA.2008
Macaca_nemestrina,Primates,Cercopithecidae,1.276921132065774,3.799099207695827,PanTHERIA.2008
Macaca_nigra,Primates,Cercopithecidae,1.745309059940828,3.806179973983887,PanTHERIA.2008
Macaca_ochreata,Primates,Cercopithecidae,1.1760912590556813,3.4149733479708178,PanTHERIA.2008
Macaca_radiata,Primates,Cercopithecidae,0.919078092376074,3.56702636615906,PanTHERIA.2008
Macaca_silenus,Primates,Cercopithecidae,0.004321373782642578,3.6766936096248664,PanTHERIA.2008
Macaca_sinica,Primates,Cercopithecidae,1.4771212547196624,3.5550944485783194,PanTHERIA.2008
Macaca_sylvanus,Primates,Cercopithecidae,1.0969100130080565,4.086359830674748,PanTHERIA.2008
Macaca_tonkeana,Primates,Cercopithecidae,1,3.9542425094393248,PanTHERIA.2008
Macropus_agilis,Diprotodontia,Macropodidae,1.2482185611900747,4.176091259055681,PanTHERIA.2008
Macropus_antilopinus,Diprotodontia,Macropodidae,1.326540668516562,4.435366506612661,PanTHERIA.2008
Macropus_dorsalis,Diprotodontia,Macropodidae,2.041392685158225,4.0511525224473814,PanTHERIA.2008
Macropus_eugenii,Diprotodontia,Macropodidae,1.86840930331496,3.8129133566428557,PanTHERIA.2008
Macropus_fuliginosus,Diprotodontia,Macropodidae,1.7481880270062005,4.342422680822207,PanTHERIA.2008
Macropus_giganteus,Diprotodontia,Macropodidae,1.6227319651647192,4.4128803584649745,PanTHERIA.2008
Macropus_irma,Diprotodontia,Macropodidae,1.4265112613645752,3.9030899869919438,PanTHERIA.2008
Macropus_parryi,Diprotodontia,Macropodidae,1.6051972673883779,4.1303337684950066,PanTHERIA.2008
Macropus_robustus,Diprotodontia,Macropodidae,1.6020599913279623,4.327614326620625,PanTHERIA.2008
Macropus_rufogriseus,Diprotodontia,Macropodidae,1.6671726724788685,4.226599905207357,PanTHERIA.2008
Macropus_rufus,Diprotodontia,Macropodidae,0.49692964807321494,4.665111737075051,PanTHERIA.2008
Macrotis_lagotis,Peramelemorphia,Thylacomyidae,0.9030899869919435,3.130333768495006,PanTHERIA.2008
Madoqua_guentheri,Cetartiodactyla,Bovidae,1.1464381352857747,3.8750612633917,PanTHERIA.2008
Madoqua_kirkii,Cetartiodactyla,Bovidae,1.2787536009528289,3.7242840637589936,PanTHERIA.2008
Makalata_didelphoides,Rodentia,Echimyidae,2.1903597162653243,2.6020599913279625,PanTHERIA.2008
Malacomys_edwardsi,Rodentia,Muridae,2.19041574703329,1.8129133566428555,PanTHERIA.2008
Mandrillus_sphinx,Primates,Cercopithecidae,1.3304137733491908,4.261260489090183,PanTHERIA.2008
Martes_americana,Carnivora,Mustelidae,-0.17392519729917355,3.0969100130080562,PanTHERIA.2008
Martes_martes,Carnivora,Mustelidae,-0.3565473235138126,3.113943352306837,PanTHERIA.2008
Martes_pennanti,Carnivora,Mustelidae,-0.769551078621726,3.6020599913279625,PanTHERIA.2008
Martes_zibellina,Carnivora,Mustelidae,-1.154901959985743,3.0530784434834195,PanTHERIA.2008
Mastomys_erythroleucus,Rodentia,Muridae,2.889822543442496,1.667452952889954,PanTHERIA.2008
Mastomys_natalensis,Rodentia,Muridae,3.1156903745803546,1.561101383649056,PanTHERIA.2008
Maxomys_whiteheadi,Rodentia,Muridae,1.646207612206685,1.7481880270062005,PanTHERIA.2008
Mazama_americana,Cetartiodactyla,Cervidae,0.9684829485539351,4.3579291325617815,PanTHERIA.2008
Mazama_gouazoubira,Cetartiodactyla,Cervidae,0.964259630196849,4.21219026877911,PanTHERIA.2008
Melomys_cervinipes,Rodentia,Muridae,2.771447837533725,1.8920946026904804,PanTHERIA.2008
Melursus_ursinus,Carnivora,Ursidae,-0.8860566476931632,4.969089602954922,PanTHERIA.2008
Mephitis_mephitis,Carnivora,Mephitidae,0.9111576087399766,3.3191060593097763,PanTHERIA.2008
Microtus_mexicanus,Rodentia,Cricetidae,3.1713373152851565,1.5440680443502757,PanTHERIA.2008
Microtus_montanus,Rodentia,Cricetidae,3.499687082618404,1.5599066250361124,PanTHERIA.2008
Microtus_ochrogaster,Rodentia,Cricetidae,3.9537881928830148,1.5797835966168101,PanTHERIA.2008
Microtus_oeconomus,Rodentia,Cricetidae,3.6005340257032827,1.5365584425715302,PanTHERIA.2008
Microtus_oregoni,Rodentia,Cricetidae,2.74170298395774,1.3096301674258988,PanTHERIA.2008
Microtus_pennsylvanicus,Rodentia,Cricetidae,3.4044881954088586,1.5658478186735176,PanTHERIA.2008
Microtus_pinetorum,Rodentia,Cricetidae,3.164352855784437,1.4199557484897578,PanTHERIA.2008
Microtus_richardsoni,Rodentia,Cricetidae,2.792391689498254,1.9294189257142926,PanTHERIA.2008
Microtus_townsendii,Rodentia,Cricetidae,4.5359133393794435,1.8115750058705933,PanTHERIA.2008
Microtus_xanthognathus,Rodentia,Cricetidae,3,2.09968064110925,PanTHERIA.2008
Muntiacus_muntjak,Cetartiodactyla,Cervidae,0.4941545940184428,4.202101257450654,PanTHERIA.2008
Muntiacus_reevesi,Cetartiodactyla,Cervidae,-0.17392519729917355,4.1303337684950066,PanTHERIA.2008
Murexia_melanurus,Dasyuromorphia,Dasyuridae,2.1760912590556813,1.6794278966121188,PanTHERIA.2008
Necromys_urichi,Rodentia,Cricetidae,2.4837013823394596,1.5314789170422551,PanTHERIA.2008
Nectomys_squamipes,Rodentia,Cricetidae,2.327522402716821,2.280350693046006,PanTHERIA.2008
Metachirus_nudicaudatus,Didelphimorphia,Didelphidae,1.4080702858871854,2.574031267727719,PanTHERIA.2008
Aethomys_namaquensis,Rodentia,Muridae,3.1395327715979393,1.7041505168397992,PanTHERIA.2008
Marmosa_demerarae,Didelphimorphia,Didelphidae,1.4212747912103465,1.8796692056320534,PanTHERIA.2008
Marmosa_paraguayanus,Didelphimorphia,Didelphidae,1.4888326343824005,1.8715729355458788,PanTHERIA.2008
Microcavia_australis,Rodentia,Caviidae,3.3257188065526777,2.4565178578052627,PanTHERIA.2008
Microcebus_murinus,Primates,Cheirogaleidae,2.663700925389648,1.7781512503836436,PanTHERIA.2008
Microcebus_rufus,Primates,Cheirogaleidae,2.2247919564926817,1.6283889300503116,PanTHERIA.2008
Microtus_agrestis,Rodentia,Cricetidae,3.2897449851551164,1.6283889300503116,PanTHERIA.2008
Microtus_arvalis,Rodentia,Cricetidae,4.2455126678141495,1.4471580313422192,PanTHERIA.2008
Microtus_californicus,Rodentia,Cricetidae,4.118172432840572,1.7589118923979734,PanTHERIA.2008
Myrmecobius_fasciatus,Dasyuromorphia,Myrmecobiidae,0.724275869600789,2.6734816970733473,PanTHERIA.2008
Myrmecophaga_tridactyla,Pilosa,Myrmecophagidae,0.04139268515822508,4.348950955170547,PanTHERIA.2008
Nandinia_binotata,Carnivora,Nandiniidae,0.69810054562339,3.3010299956639813,PanTHERIA.2008
Microtus_longicaudus,Rodentia,Cricetidae,3.0791812460476247,1.6693168805661123,PanTHERIA.2008
Mus_bufo,Rodentia,Muridae,2.5271012090571183,1.0170333392987803,PanTHERIA.2008
Mus_minutoides,Rodentia,Muridae,1.9642124729698192,0.8325089127062363,PanTHERIA.2008
Mus_musculoides,Rodentia,Muridae,2.791795877259999,0.7481880270062004,PanTHERIA.2008
Mus_musculus,Rodentia,Muridae,3.6973627500902255,1.2068258760318498,PanTHERIA.2008
Mus_spicilegus,Rodentia,Muridae,2.9420030896284435,1.146128035678238,PanTHERIA.2008
Mus_triton,Rodentia,Muridae,2.9106350753842056,1.08278537031645,PanTHERIA.2008
Mustela_erminea,Carnivora,Mustelidae,0.7958800173440752,2.0770043267933502,PanTHERIA.2008
Mustela_frenata,Carnivora,Mustelidae,-0.11918640771920865,2.167317334748176,PanTHERIA.2008
Mustela_lutreola,Carnivora,Mustelidae,-1.154901959985743,2.6434526764861874,PanTHERIA.2008
Mustela_nigripes,Carnivora,Mustelidae,0.3010299956639812,2.929418925714293,PanTHERIA.2008
Mustela_nivalis,Carnivora,Mustelidae,1.110252917353403,2.1383026981662816,PanTHERIA.2008
Mustela_putorius,Carnivora,Mustelidae,-0.08092190762392612,2.9616109080912807,PanTHERIA.2008
Mylomys_dybowskii,Rodentia,Muridae,2.2237813963998136,2.0584260244570056,PanTHERIA.2008
Myocastor_coypus,Rodentia,Echimyidae,2.3546077827892637,3.8412029961307326,PanTHERIA.2008
Myodes_californicus,Rodentia,Cricetidae,2.6375097426219773,1.2624510897304295,PanTHERIA.2008
Myodes_gapperi,Rodentia,Cricetidae,3.0742347986124665,1.2787536009528289,PanTHERIA.2008
Myodes_glareolus,Rodentia,Cricetidae,3.5686768404768334,1.3263358609287514,PanTHERIA.2008
Myodes_rutilus,Rodentia,Cricetidae,3.6100796515279208,1.4502491083193612,PanTHERIA.2008
Myodes_smithii,Rodentia,Cricetidae,3.154146934541077,1.5440680443502757,PanTHERIA.2008
Myomyscus_verreauxii,Rodentia,Muridae,3.6038196572149803,1.6127838567197355,PanTHERIA.2008
Myoprocta_acouchy,Rodentia,Dasyproctidae,0.8813846567705729,2.7781512503836434,PanTHERIA.2008
Myoprocta_pratti,Rodentia,Dasyproctidae,0.6711728427150833,2.958085848521085,PanTHERIA.2008
Myosorex_varius,Eulipotyphla,Soricidae,3.2288185379253043,1.1205739312058498,PanTHERIA.2008
Nanger_dama,Cetartiodactyla,Bovidae,-0.744727494896694,4.8633198854905295,PanTHERIA.2008
Nanger_granti,Cetartiodactyla,Bovidae,0.5932860670204573,4.740360320608791,PanTHERIA.2008
Nanger_soemmerringii,Cetartiodactyla,Bovidae,0.7379873263334308,4.6020599913279625,PanTHERIA.2008
Napaeozapus_insignis,Rodentia,Dipodidae,2.824243019014837,1.3483048630481607,PanTHERIA.2008
Nasalis_larvatus,Primates,Cercopithecidae,0.9537596917332288,3.9542425094393248,PanTHERIA.2008
Nasua_narica,Carnivora,Procyonidae,0.7831886910752576,3.6053050461411096,PanTHERIA.2008
Nasua_nasua,Carnivora,Procyonidae,1.1880843737149382,3.5790744321968617,PanTHERIA.2008
Neacomys_guianae,Rodentia,Cricetidae,1.4385423487861106,1.1522883443830565,PanTHERIA.2008
Neacomys_tenuipes,Rodentia,Cricetidae,2.436273990326048,1.2787536009528289,PanTHERIA.2008
Necromys_amoenus,Rodentia,Cricetidae,3.252673453122354,1.462397997898956,PanTHERIA.2008
Neofiber_alleni,Rodentia,Cricetidae,4.161838283126078,2.424881636631067,PanTHERIA.2008
Neomys_fodiens,Eulipotyphla,Soricidae,2.505149978319906,1.1553360374650619,PanTHERIA.2008
Neotoma_albigula,Rodentia,Cricetidae,2.7854081433487674,2.3138672203691533,PanTHERIA.2008
Neotoma_bryanti,Rodentia,Cricetidae,2.3634615488265935,2.2600713879850747,PanTHERIA.2008
Neotoma_floridana,Rodentia,Cricetidae,2.437718861336239,2.388633969351789,PanTHERIA.2008
Neotoma_fuscipes,Rodentia,Cricetidae,3.230448921378274,2.3613500243522663,PanTHERIA.2008
Neotoma_lepida,Rodentia,Cricetidae,2.8290334610476733,2.2143138974244,PanTHERIA.2008
Neotoma_mexicana,Rodentia,Cricetidae,2.1226090235759902,2.307496037913213,PanTHERIA.2008
Ochotona_alpina,Lagomorpha,Ochotonidae,2.909769914732769,2.419955748489758,PanTHERIA.2008
Ochotona_collaris,Lagomorpha,Ochotonidae,2.865204686103311,2.110589710299249,PanTHERIA.2008
Ochotona_curzoniae,Lagomorpha,Ochotonidae,4.278753600952829,2.210853365314893,PanTHERIA.2008
Ochotona_dauurica,Lagomorpha,Ochotonidae,3.7396435344317123,2.113943352306837,PanTHERIA.2008
Ochotona_hyperborea,Lagomorpha,Ochotonidae,3.528451319060219,2.1931245983544616,PanTHERIA.2008
Ochotona_macrotis,Lagomorpha,Ochotonidae,3.0791812460476247,2.220108088040055,PanTHERIA.2008
Ochotona_pallasii,Lagomorpha,Ochotonidae,4,2.330413773349191,PanTHERIA.2008
Ochotona_princeps,Lagomorpha,Ochotonidae,2.889071885920329,2.1975562131535367,PanTHERIA.2008
Ochotona_pusilla,Lagomorpha,Ochotonidae,3.5158725196411185,2.153814864344529,PanTHERIA.2008
Ochotona_roylei,Lagomorpha,Ochotonidae,3.0691498898487786,2.4149733479708178,PanTHERIA.2008
Pelea_capreolus,Cetartiodactyla,Bovidae,1.2720737875000099,4.301029995663981,PanTHERIA.2008
Pelomys_fallax,Rodentia,Muridae,2.9926418698783976,2.113943352306837,PanTHERIA.2008
Oecomys_concolor,Rodentia,Cricetidae,2.130591051963374,1.7895807121644254,PanTHERIA.2008
Oenomys_hypoxanthus,Rodentia,Muridae,3.5726346496719668,1.954242509439325,PanTHERIA.2008
Okapia_johnstoni,Cetartiodactyla,Giraffidae,0.00860017176191757,5.361729913073192,PanTHERIA.2008
Oligoryzomys_eliurus,Rodentia,Cricetidae,2.9685109666489677,1.4771212547196624,PanTHERIA.2008
Oligoryzomys_longicaudatus,Rodentia,Cricetidae,2.5576996443512146,1.4313637641589874,PanTHERIA.2008
Oligoryzomys_nigripes,Rodentia,Cricetidae,3.3373733922839146,1.3117538610557542,PanTHERIA.2008
Ommatophoca_rossii,Carnivora,Phocidae,-0.7958800173440752,5.3979400086720375,PanTHERIA.2008
Onychogalea_fraenata,Diprotodontia,Macropodidae,1.3010299956639813,3.7403626894942437,PanTHERIA.2008
Aegialomys_galapagoensis,Rodentia,Cricetidae,3.359835482339888,2.062581984228163,PanTHERIA.2008
Hylaeamys_laticeps,Rodentia,Cricetidae,2.248341156669196,1.8494194137968993,PanTHERIA.2008
Euryoryzomys_macconnelli,Rodentia,Cricetidae,1.7166709755601355,1.7634279935629373,PanTHERIA.2008
Hylaeamys_megacephalus,Rodentia,Cricetidae,2.505149978319906,1.761927838420529,PanTHERIA.2008
Handleyomys_melanotis,Rodentia,Cricetidae,3.0102787503368265,1.6989700043360187,PanTHERIA.2008
Oryzomys_palustris,Rodentia,Cricetidae,2.728256359248493,1.7315887651867388,PanTHERIA.2008
Neotoma_micropus,Rodentia,Cricetidae,3.401557341035,2.3756636139608855,PanTHERIA.2008
Neotomodon_alstoni,Rodentia,Cricetidae,3.5288421699776817,1.6020599913279623,PanTHERIA.2008
Nesotragus_moschatus,Cetartiodactyla,Bovidae,1.2385478876813278,3.8129133566428557,PanTHERIA.2008
Neurotrichus_gibbsii,Eulipotyphla,Talpidae,3.1502958128255383,0.9493900066449128,PanTHERIA.2008
Niviventer_cremoriventer,Rodentia,Muridae,1.3785795761157749,1.8432327780980093,PanTHERIA.2008
Nomascus_concolor,Primates,Hylobatidae,0.7902851640332417,3.8750612633917,PanTHERIA.2008
Notiosorex_crawfordi,Eulipotyphla,Soricidae,3.380209432147495,0.6434526764861874,PanTHERIA.2008
Nyctereutes_procyonoides,Carnivora,Canidae,1.0799044676667207,3.606381365110605,PanTHERIA.2008
Nycticebus_coucang,Primates,Lorisidae,1.3010299956639813,2.904985881099363,PanTHERIA.2008
Nyctimene_rabori,Chiroptera,Pteropodidae,1.4771212547196624,1.8293037728310249,PanTHERIA.2008
