(Intercept),log10BM,random.effect,tree,chain
2.276406741817482,-0.5201339907434885,1.0818501735278614,29,1
2.1254489519051276,-0.5369796793384012,1.3318893209204163,29,2
2.5245627308322582,-0.5193236918130424,0.8794568783054177,29,3
2.699385043408256,-0.538867093167255,0.748504529539854,25,1
3.122982273242087,-0.4297920866520144,0.020238837116111057,25,2
2.1283163036132464,-0.5368017064683954,1.2818764370302052,25,3
2.4674021973623894,-0.44626625839373446,0.7185777399984762,39,1
2.6029388248862233,-0.4507509555114666,0.6000789235209526,39,2
3.7881041991313396,-0.4961677713145036,-0.44196083400464503,39,3
2.9710663908335846,-0.5257223365724712,0.3766365000139267,37,1
3.6685855670730234,-0.5359369121288182,-0.22784687775911264,37,2
3.9986291022069054,-0.5800849456063588,-0.47201261743240175,37,3
3.033580991137569,-0.496169521327829,0.2747614030566572,32,1
2.595181278360542,-0.48635634493257385,0.6962665344905605,32,2
3.351565387132723,-0.49863561736856354,-0.0018137153451375189,32,3
3.32465820217476,-0.4421457028365694,-0.14831779745436882,35,1
2.1522966805423493,-0.5294248780191992,1.2738137351830925,35,2
3.088468289541197,-0.4928827356197871,0.18594120530263308,35,3
1.7253679902241856,-0.4420460739202099,1.3839350249427382,38,1
2.354098471114412,-0.45436267931654584,0.8812589940503611,38,2
2.7225332763464394,-0.514765504252864,0.6428284485086035,38,3
2.175283328348314,-0.4385305441537639,0.9595158783778329,28,1
3.7295402423333144,-0.5223696470493451,-0.4251587579877378,28,2
2.5518737137936114,-0.5190481625177199,0.772660737741772,28,3
2.8171032754471526,-0.5298436325974762,0.576772967229498,40,1
3.072968752239831,-0.49586631739657605,0.2818670999029013,40,2
2.242399412987254,-0.547165894167847,1.1802864291057489,40,3
3.1696668934018817,-0.5413644968321023,0.26341253401828335,41,1
2.671519677503966,-0.4482131751574343,0.5175521146370142,41,2
3.10340436961269,-0.475554994380218,0.09164257519940805,41,3
4.173242896060401,-0.5470454323804006,-0.7066916458742614,43,1
3.6215735892546945,-0.5128750394069357,-0.22686160784189816,43,2
