(Intercept),log10BM,random.effect,tree,chain
3.402021716319723,-0.6134145168180112,0.1610470402457955,18,3
0.8339315224584425,-0.4608329534166842,2.222683104693633,16,1
1.742451883998001,-0.563342437002575,1.6761471963720826,16,2
3.3075918027898297,-0.570353205614083,0.08139148851039436,16,3
0.8009294769435655,-0.438072105665924,2.1862074624265584,17,1
1.4954236236808356,-0.551735862478381,1.8637262279410465,17,2
3.9141353181621525,-0.6649264188890811,-0.2955682637976047,17,3
0.867346018756507,-0.371660042401345,1.9435209302577316,19,1
1.259679506678367,-0.4298910750221694,1.7732757329992723,19,2
3.157016864308389,-0.5571091867750511,0.18650101664704705,19,3
1.293407900739112,-0.5203834832282155,1.932348053064167,20,1
1.758691323979292,-0.5481367119209608,1.5757316821092218,20,2
3.8310080172668677,-0.7068097171577392,-0.06851576960220408,20,3
0.9481554496451281,-0.4334813076056889,2.0249838022974145,21,1
1.5078118350647856,-0.5250190006627236,1.781738821801935,21,2
3.266744652442867,-0.5604772986625903,0.13393868313001348,21,3
0.9232132363977144,-0.4819859960844042,2.1393161424837657,22,1
1.7757307148713153,-0.5704526383779012,1.6298526253017456,22,2
3.524449607299175,-0.6051993042055983,-0.03694366651239791,22,3
0.7582515941903694,-0.39452755313686794,2.183767520747939,23,1
1.736887421895517,-0.5448258512478787,1.60961209613216,23,2
3.2993425102322362,-0.5096914943496813,-0.06243875225330419,23,3
1.1895513054623734,-0.5127225466931122,1.9929166276891441,24,1
1.6429956400825176,-0.5764917185006198,1.7570455752888638,24,2
3.1946188326983247,-0.5904610444558784,0.24420108516458441,24,3
0.7611552024609409,-0.4611391354483203,2.3347378682494644,25,1
1.304592980450252,-0.5007621883414686,1.9056535958014438,25,2
3.331522717839107,-0.538103934006358,0.014093336352281736,25,3
0.9144328636903083,-0.4202472443575971,2.0580493064029213,26,1
1.384071873035282,-0.47883532877312973,1.7787267227113193,26,2
3.6699173743254505,-0.6493917480111122,-0.04591879450521588,26,3
0.8804380495275836,-0.4605346707830904,2.203799865042305,27,1
1.5764791907567997,-0.5397864449623739,1.7649552259967438,27,2
3.411888099857606,-0.5827094183987356,0.023282073254902034,27,3
0.9998048223933438,-0.4325242360282573,2.0031996048133554,28,1
1.5332988820737228,-0.5058697017229861,1.7201363490278783,28,2
3.7116446399886627,-0.6330109502305277,-0.17897743763952464,28,3
0.9594082341354806,-0.46128024161589565,2.081787914207892,29,1
1.8140051853843033,-0.5887415823963238,1.65720466833084,29,2
3.381006964831613,-0.6040586357557913,0.1305802112441107,29,3
1.2330052059260197,-0.5167636819460313,1.9630147291808189,30,1
1.502135224553058,-0.5230755947413854,1.7640559211764921,30,2
3.4518098893458955,-0.6333708286401816,0.0902010383365661,30,3
0.6263506487157429,-0.4011891213594936,2.317797914888631,31,1
1.6405977773247287,-0.5480350200959947,1.719298505539434,31,2
3.3891943038324825,-0.5485969270812348,-0.06116394932067934,31,3
1.1604600890859729,-0.4905520031315973,1.9553152539294953,32,1
1.6337753866973799,-0.5567321577400435,1.7478329063132358,32,2
3.0686583338829223,-0.6560268816028838,0.548872368851626,32,3
1.3591907192894723,-0.5559022323868703,1.9567748280579456,33,1
1.6698330383514985,-0.5433996739884606,1.65974990444981,33,2
3.6282313666888513,-0.6397353704014677,-0.021186060953424398,33,3
1.0593945730797714,-0.450968140095938,1.9929493341596127,34,1
1.5019538626656868,-0.5337525591457961,1.7997794934326217,34,2
3.5277924897673074,-0.6579765437418246,0.10988743666196421,34,3
1.1046160468249582,-0.4465968849544879,1.935342611222772,35,1
1.4358110124303494,-0.5141421741136583,1.8136375801650682,35,2
3.2163653390598483,-0.6355165116983699,0.36006710677638415,35,3
1.2856013076379895,-0.500915832220926,1.9463093448826714,36,1
1.59146034240257,-0.5462261167413089,1.7538064930074793,36,2
3.7107341524388175,-0.6934504534219741,6.934054997532036e-4,36,3
1.2238547440938419,-0.4660095825311146,1.845557349328001,37,1
1.7308666766621172,-0.5650011828693096,1.6053707226546245,37,2
3.6418983809126075,-0.6796823952172417,0.01253744136540444,37,3
1.206556122037,-0.43605958341504447,1.823308046167849,38,1
1.6135261399613228,-0.5918031522887759,1.8436994977816337,38,2
3.251981785026146,-0.6664980619680136,0.4143601618824021,38,3
0.9344588393287268,-0.48371254701487487,2.195654491211695,39,1
1.5022681469563395,-0.5821725999994669,1.915907921484769,39,2
3.252639386046212,-0.6231831863697153,0.2819023196489764,39,3
0.8985174658155302,-0.4239179888027138,2.097912231840247,40,1
1.6321147544949781,-0.591783943833434,1.8314017535449583,40,2
