Binomial.1.2,log10dens.est,se.fit,log10dens.est_CIlwr,log10dens.est_CIupr,log10dens.est_PIlwr,log10dens.est_PIupr,dens.est,dens.est_CIlwr,dens.est_CIupr
Elephantulus_fuscus,2.245060976168675,0.1402708740058881,1.969767752848967,2.520354199488383,0.9541402905688241,3.535981661768526,175.8170448713938,93.27553589096341,331.40129372662705
Elephantulus_intufi,2.590513162728967,0.0956231734960187,2.4028447544272287,2.778181571030705,1.3154016816504133,3.8656246438075206,389.50511276393115,252.83940196305346,600.0418909842707
Elephantulus_myurus,2.582282506211912,0.09653969519821612,2.3928153480597256,2.7717496643640986,1.3069050476836142,3.8576599647402103,382.1928043488481,247.06734486228385,591.2207450056078
Elephantulus_pilicaudus,2.6042916857676635,0.09411232388266969,2.4195884451314007,2.788994926403926,1.329613238156121,3.878970133379206,402.06075677566287,262.7776625104335,615.169686017739
Elephantulus_revoilii,2.651336398629417,0.08919357669112686,2.4762866072829746,2.8263861899758598,1.3780209282316576,3.9246518690271768,448.0602311890868,299.423999645804,670.480559376334
Elephantulus_rozeti,2.594961669790324,0.09513212649955673,2.408256981943139,2.7816663576375094,1.3199916708617419,3.8699316687189063,393.51534282187504,256.0100308503485,604.8760063106214
Elephantulus_rufescens,2.630649014815768,0.09130871095602901,2.4514480970600436,2.8098499325714927,1.3567562302266063,3.90454179940493,427.21748085545227,282.7796138289343,645.4311662611217
Elephantulus_rupestris,2.548050875485944,0.10045690138291034,2.3508958753306692,2.745205875641219,1.2715086898179337,3.8245930611539545,353.2245459057084,224.33440043142875,556.1678440326009
Elephas_antiquus,0.7865597512672176,0.3675083430110342,0.06529414954190471,1.5078253529925303,-0.6663387055892871,2.239458208123722,6.117299604273862,1.1622355345014586,32.19773732395908
Elephas_cypriotes,1.3900303489387769,0.2709459818050461,0.8582763892856629,1.9217843085918909,0.02128927360326993,2.7587714242742836,24.548804592269207,7.215665451464173,83.51881208504915
Elephas_iolensis,0.8867646235711053,0.35137745634185963,0.1971572247167288,1.5763720224254818,-0.5506804092070297,2.3242096563492405,7.704857724306517,1.5745527860758506,37.7026626714476
Elephas_maximus,0.9910293122829825,0.33462617025267377,0.3342977016128943,1.6477609229530708,-0.43093632237812374,2.412994946944089,9.795560973621372,2.159224013966456,44.438656743016715
Elephas_mnaidriensis,1.14332071072829,0.31023082476524966,0.5344669887562429,1.752174432700337,-0.25717659825271966,2.5438180197092994,13.909794399186106,3.4234736440421285,56.51639251388619
Elephas_namadicus,0.7865597512672176,0.3675083430110342,0.06529414954190471,1.5078253529925303,-0.6663387055892871,2.239458208123722,6.117299604273862,1.1622355345014586,32.19773732395908
Elephas_naumanii,1.04152190745638,0.3265276447877213,0.40068432464620174,1.6823594902665582,-0.3731733478003225,2.4562171627130827,11.003273485692604,2.5158475704643464,48.1237531328656
Elephas_tiliensis,1.1880033274874091,0.30309197264201787,0.5931601948535644,1.7828464601212537,-0.2064600854946168,2.5824667404694353,15.417122652306547,3.9188640256380256,60.652186276752985
Eligmodontia_moreni,2.9280320413164898,0.041491250028884236,2.846602022141333,3.0094620604916464,1.6641805050486016,4.1918835775843775,847.2899230700633,702.4283350703274,1022.026273561697
Eligmodontia_morgani,2.9348526777362984,0.04147159823437222,2.853461226837654,3.016244128634943,1.6710036258383982,4.198701729634198,860.7017336528035,713.6104922000762,1038.1118024610544
Eligmodontia_puerulus,2.892010281286055,0.04309832572836212,2.807426242771078,2.976594319801032,1.627951612839318,4.156068949732791,779.8485720779836,641.8392072251168,947.5329467661586
Eligmodontia_typus,2.9311413162379,0.04147081491549089,2.849751402667523,3.0125312298082774,1.6672923633424885,4.194990269133312,853.3777517034965,707.5406604884778,1029.274538935666
Eliomys_melanurus,2.849950379185566,0.06637290337981393,2.7196880517992725,2.980212706571859,1.5820157863772744,4.117884971993857,707.864901846843,524.4306330795978,955.4604320579195
Eliomys_morpheus,2.47579988624836,0.06410865878130373,2.34998132666722,2.6016184458294997,1.208314120001296,3.743285652495424,299.0886181682345,223.86248824844,399.59352823108526
Eliomys_munbyanus,2.8489831655650706,0.06636376193088715,2.718738779030424,2.9792275520997173,1.5810504157996812,4.11691591533046,706.290176004771,523.2855942527689,953.2955200748119
Eliomys_quercinus,2.6497740227102358,0.0648375767725602,2.5225249011199056,2.777023144300566,1.38214545067135,3.9174025947491216,446.451228869705,333.0618585115757,598.4434862941305
Eliurus_antsingy,2.7994700663461756,0.05646515304465763,2.6886525206719973,2.910287612020354,1.533385398508719,4.065554734183632,630.1879089277438,488.26154460433696,813.3689923922688
Eliurus_carletoni,2.810908669144499,0.054288762317039746,2.7043624707678635,2.9174548675211343,1.54519071079345,4.076626627495548,647.0065378638355,506.2470094999091,826.9035711481513
Eliurus_danieli,2.797221933015629,0.05690541973646916,2.685540327446137,2.9089035385851214,1.5310613433879097,4.063382522643349,626.9341585035464,484.77512548070007,810.7809547959115
Eliurus_ellermani,2.7936126467967526,0.05762035102177686,2.6805279292884543,2.906697364305051,1.5273275244653852,4.05989776912812,621.7454944616317,479.2122698490804,806.6727089543879
Eliurus_grandidieri,2.8463946914208487,0.0483411683312443,2.7515211394930965,2.941268243348601,1.581605836093912,4.111183546747785,702.0930781845627,564.3144089522721,873.5107284428129
Eliurus_majori,2.7936126467967526,0.05762035102177686,2.6805279292884543,2.906697364305051,1.5273275244653852,4.05989776912812,621.7454944616317,479.2122698490804,806.6727089543879
Eliurus_minor,2.8759059659512136,0.04458142341144255,2.7884112252354645,2.9634007066669628,1.6116491932358168,4.140162738666611,751.4601691950342,614.343440036971,919.1802973474354
Eliurus_myoxinus,2.830455229709305,0.05084623483586907,2.730665277013568,2.930245182405042,1.5652880896195651,4.095622369799045,676.7920205910582,537.8550826688036,851.6186866970271
Eliurus_penicillatus,2.7936126467967526,0.05762035102177686,2.6805279292884543,2.906697364305051,1.5273275244653852,4.05989776912812,621.7454944616317,479.2122698490804,806.6727089543879
Eliurus_petteri,2.816163431401903,0.05332705280196459,2.7115046677060497,2.9208221950977564,1.5506029569392328,4.081723905864573,654.8825696473432,514.6413382412211,833.3399363012074
Eliurus_tanala,2.80869226951431,0.05470181957522334,2.7013354120124156,2.916049127016205,1.5429058133707327,4.074478725657888,643.7129845465544,502.73070594332734,824.2313460768477
Eliurus_webbi,2.8188209017930994,0.05285044200769838,2.715097526307752,2.9225442772784467,1.5533374383191951,4.084304365267004,658.902115315562,518.9165551083065,836.6508898077217
Ellobius_alaicus,2.8258285158309993,0.05162667649354773,2.724506881657707,2.9271501500042914,1.5605396431796268,4.091117388482372,669.6201530768125,530.2819952003255,845.5711366123683
Ellobius_fuscocapillus,2.811104394262381,0.05425249406716798,2.7046293753339534,2.917579413190808,1.5453924257009535,4.076816362823808,647.298192434848,506.55822958861427,827.1407420815084
Ellobius_lutescens,2.781104720214449,0.06017046676752684,2.66301518906639,2.899194251362508,1.5143628384285017,4.047846602000396,604.0942753800803,460.27267093049335,792.8558799922602
Ellobius_talpinus,2.865438724640561,0.04577085631778198,2.775609623202892,2.95526782607823,1.601018254555972,4.12985919472515,733.5652071329561,596.4988671401036,902.1273010894512
Ellobius_tancrei,2.8279861163226014,0.05125992008760997,2.727384272012168,2.9285879606330347,1.5627546794769565,4.093217553168246,672.9551426758397,533.8070091769583,848.375192285519
Enhydra_lutris,-0.5198254373108209,0.16660164732764499,-0.8467949869642675,-0.19285588765737427,-1.8227448300993434,0.7830939554777017,0.3021165820227462,0.14230003700943447,0.6414223850627337
Eoglaucomys_fimbriatus,2.192179701986339,0.06417454333300765,2.0662318385084775,2.318127565464201,0.9246810936957925,3.4596783102768858,155.6609590906242,116.47476382579681,208.03076468352072
Eolagurus_luteus,2.8992068794288914,0.04258157848368247,2.8156370002369933,2.9827767586207896,1.6352156680623002,4.163198090795483,792.8789343543748,654.0892329884217,961.1181056607562
Eolagurus_przewalskii,2.937264802484369,0.04148679768518568,2.8558435214029667,3.0186860835657714,1.6734138291822274,4.20111577578651,865.4954767013978,717.5357127811402,1043.9653481318244
Eospalax_fontanierii,2.7233702161273254,0.07308621354613508,2.5799324607847343,2.8668079714699166,1.4540143765923448,3.992726055662306,528.8959191750412,380.1302758435055,735.8816466257297
Eospalax_rothschildi,2.724986518111171,0.07270438502310805,2.582298132911202,2.8676749033111406,1.4557151393371877,3.9942578968851548,530.8679641368027,382.2065565831579,737.3520691695328
Eospalax_smithii,2.6891713138497577,0.08136643858644016,2.5294829301617376,2.848859697537778,1.417876604669889,3.9604660230296265,488.84515348005704,338.44096926546274,706.0894093276871
Eothenomys_cachinus,2.886181471653056,0.04358428469268723,2.8006436983685603,2.9717192449375514,1.6220586262134584,4.150304317092653,769.4518916136519,631.8932240915883,936.9561041882812
Eothenomys_chinensis,2.8556851119285747,0.047025367258669445,2.7633939287290694,2.94797629512808,1.5910873418055211,4.120282882051628,717.2740384271103,579.9545082205243,887.1075901799991
Eothenomys_custos,2.8859265515292485,0.04360688147520155,2.80034443018505,2.9715086728734468,1.6218007044722367,4.1500523985862605,769.0003749039836,631.457942491715,936.501921678222
Eothenomys_melanogaster,2.8962484955434595,0.04278267012726634,2.8122839573238965,2.9802130337630226,1.6322311296096448,4.160265861477274,787.4962520956168,649.0586727038315,955.4611518882219
Eothenomys_miletus,2.886181471653056,0.04358428469268723,2.8006436983685603,2.9717192449375514,1.6220586262134584,4.150304317092653,769.4518916136519,631.8932240915883,936.9561041882812
Eothenomys_olitor,2.912301893131148,0.04188736996824268,2.830094455723589,2.994509330538707,1.648400029666681,4.176203756595615,817.1502033748118,676.230034252575,987.4368499670844
Eothenomys_proditor,2.8606864897282507,0.0463651849823484,2.7696909689969162,2.951682010459585,1.5961826176515372,4.125190361804965,725.5819822527991,588.4248008090584,894.7094212311056
Eothenomys_wardi,2.867624586318364,0.04550862906172548,2.7783101276179965,2.956939045018731,1.6032405741461226,4.132008598490605,737.266645128698,600.2195371648733,905.6054865971737
Eozapus_setchuanus,2.2800689245062604,0.05061400321795192,2.1807347456203487,2.379403103392172,1.014937651950415,3.5452001970621057,190.5763147229046,151.61240803257954,239.55382151544637
Episoriculus_caudatus,2.60034374289377,0.05930863832076629,2.4839456215464892,2.716741864241051,1.333758419926142,3.866929065861398,398.4223960229697,304.7513383489493,520.8850156743911
Episoriculus_fumidus,2.677189067082952,0.06152111073909785,2.5564487851277398,2.797929349038164,1.4101973254403875,3.944180808725516,475.54220487846084,360.121280011937,627.95619468300265
Episoriculus_leucops,2.6264820756786635,0.06005659394918167,2.50861602938042,2.7443481219769073,1.3597610082870242,3.893203143070303,423.1380454864012,322.56409907153414,555.0704683299094
Episoriculus_macrurus,2.499496468181402,0.0564712957510335,2.3886668669365276,2.610326069426276,1.2334107450899785,3.7655821912728253,315.861336148698,244.7185366018262,407.68625482576647
Epixerus_ebii,2.2385055464104338,0.06405698139473495,2.112788407986195,2.3642226848346724,0.9710298438435507,3.5059812489773168,173.18311479664575,129.65474279977917,231.32506071902267
Equus_africanus,-0.03087826605434607,0.05692735548361256,-0.14260292234680422,0.08084639023811206,-1.2970426536942379,1.2352861215855457,0.9313689041649893,0.7201070746674114,1.2046097950726735
Equus_ferus,0.03497296674200445,0.055110785053120566,-0.07318651942699371,0.14313245291100263,-1.230881816458729,1.3008277499427379,1.083859445597862,0.8449158954075194,1.3903766093134031
Equus_francisci,-0.06477937136566547,0.057876715278003435,-0.17836722498786312,0.048808482256532185,-1.331109525075326,1.201550782343995,0.8614312620843391,0.6631820685249461,1.1189443359750673
Equus_grevyi,-0.08796417795676703,0.058531196712026286,-0.20283650567133749,0.026908149757803437,-1.354410193141938,1.1784818372284038,0.816649728547432,0.6268498038876757,1.0639179832240935
Equus_hemionus,0.05590105217438612,0.05454153528347222,-0.05114123411209105,0.16294333846086329,-1.2098587626235362,1.3216608669723084,1.1373681231384272,0.8889119935025495,1.4552692021110845
Equus_hydruntinus,0.05905269580095496,0.054456162225747104,-0.047822038779493634,0.16592743038140356,-1.206692960559546,1.324798352161456,1.1456519424846479,0.8957317351153203,1.465302971709345
Equus_kiang,0.011050909937144304,0.05576633867959669,-0.09839515459083635,0.12049697446512496,-1.254914452442292,1.2770162723165805,1.025772164794336,0.7972689404200968,1.319766117456462
Equus_ovodovi,0.05905269580095496,0.054456162225747104,-0.047822038779493634,0.16592743038140356,-1.206692960559546,1.324798352161456,1.1456519424846479,0.8957317351153203,1.465302971709345
Equus_quagga,0.010139868559689624,0.05579140493859956,-0.099355390580404,0.11963512769978325,-1.2558297477731792,1.2761094848925585,1.0236226063399243,0.7955081061427518,1.3171496709074566
Equus_zebra,3.3191394611309377e-4,0.05606171785107864,-0.10969385670257911,0.1103576845948053,-1.2656836972967631,1.2663475251889893,1.0007645522256445,0.776794502426132,1.2893109900538124
Eremitalpa_granti,2.6830402092940746,0.08611138569806288,2.514039473386838,2.852040945201311,1.4105422303404647,3.9555381882476848,481.9924209824433,326.6175173611921,711.2805698893605
Eremodipus_lichtensteini,2.167746823483138,0.04782392288775413,2.073888408634947,2.2616052383313288,0.9030337098713395,3.4324599370949365,147.14544525678576,118.54641056715853,182.64392786107715
Eremoryzomys_polius,2.833004653399747,0.050426000596981546,2.7340394452491097,2.9319698615503844,1.5679022978062822,4.098107008993212,680.7766530736274,542.0501204332296,855.0073764391298
Eremotherium_laurillardi,-0.6584948164142328,0.0756484482099576,-0.8069611697783605,-0.5100284630501051,-1.9284287185465747,0.6114390857181091,0.21953571519921738,0.15596919484777255,0.30900929055299403
Erethizon_dorsatum,1.615476352428514,0.06894672659186768,1.4801626835337074,1.7507900213233207,0.3470128540598745,2.8839398507971534,41.25497729449129,30.210831841149762,56.33652063994999
Erinaceus_amurensis,1.4768205712185163,0.03590353230203493,1.4063569114884462,1.5472842309485864,0.21362819273992928,2.7400129496971033,29.97923670813174,25.48924146544984,35.26015612588698
Erinaceus_concolor,1.50361401992517,0.036133083800565104,1.4326998463418419,1.574528193508498,0.24039643070356598,2.7668316091467737,31.88702629648615,27.083191860657045,37.54293257841035
Erinaceus_europaeus,1.486088023825673,0.03598028467253403,1.4154737312031946,1.5567023164481515,0.2228872337584693,2.7492888138928766,30.625841025286125,26.029973813486002,36.03315720664134
Erinaceus_roumanicus,1.4946980794423306,0.03605410550367375,1.4239389073165583,1.565457251568103,0.2314891821716698,2.7579069767129916,31.239068789443092,26.54232161949185,36.766920121821684
Eropeplus_canus,2.726636849993093,0.07231551267774725,2.584711659021241,2.8685620409649446,1.457451041083999,3.9958226589021866,532.889115894889,384.33652490795413,738.8598049775399
Erythrocebus_patas,1.229478466787313,0.0836072904898715,1.065392225398258,1.3935647081763682,-0.042376144525246406,2.5013330780998726,16.962054988215403,11.624980294715899,24.749401902558187
Euceratherium_collinum,-0.11255656279823523,0.05922986520118461,-0.22880008536544655,0.003686959768976081,-1.3791276876241048,1.1540145620276343,0.771691003497223,0.5904728243429257,1.0085256769288704
Euchoreutes_naso,2.3558936065045692,0.05258284977189975,2.2526954029742012,2.4590918100349373,1.0904530796856555,3.621334133323483,226.93088483262807,178.93504339936388,287.8006762263014
Eudorcas_albonotata,0.612902538438477,0.041406590078283526,0.531638671437477,0.6941664054394769,-0.6509383035126726,1.8767433803896265,4.101120579607264,3.401250913561502,4.945001246869668
Eudorcas_rufifrons,0.5935878209495167,0.04177642315811592,0.5115981258579821,0.6755775160410512,-0.670299898670006,1.8574755405690393,3.9227246177091004,3.247866171856105,4.737808644863941
Eudorcas_rufina,0.4949355642874469,0.043782387870598974,0.40900899708701066,0.5808621314878831,-0.7692136486833501,1.7590847772582439,3.1256155891631243,2.5645371643514165,3.8094487173050156
Eudorcas_thomsonii,0.6627145105272394,0.04049020250491932,0.5832491301377293,0.7421798909167495,-0.6010119647767656,1.9264409858312443,4.59954116992144,3.8304441118121084,5.523061649317186
Eulemur_albifrons,1.793357995508729,0.12386831724786566,1.5502561501397347,2.0364598408777237,0.5089171191249053,3.077798871892553,62.13810369604155,35.5022722556389,108.75765649976788
Eulemur_cinereiceps,1.8386830510833416,0.12378934165934,1.5957362018565107,2.0816299003101726,0.5542715012858948,3.1230946008807887,68.9736249323805,39.421777449285734,120.67849914765571
Eulemur_collaris,1.7853040973307048,0.12388450689462453,1.5421704784372903,2.0284377162241194,0.5008572068988573,3.0697509877625526,60.99638505201294,34.847407859264955,106.76716628218975
Eulemur_coronatus,1.8767208061186662,0.12373898789757874,1.6338727803252797,2.1195688319120527,0.5923279451389813,3.161113667098351,75.28714114379734,43.04005130251386,131.69486211265271
Eulemur_flavifrons,1.8480047662837085,0.12377565654174248,1.6050847752351103,2.0909247573323064,0.5635982964483663,3.132411236119051,70.47008028566273,40.27956532466081,123.28912130606682
Eulemur_fulvus,1.7724299100763472,0.1239117361207256,1.5292428515685081,2.0156169685841863,0.4879729029602935,3.0568869171924007,59.21475136533001,33.825393032970275,103.66137581432115
Eulemur_macaco,1.8413112596415506,0.12378539484306655,1.5983721563689777,2.0842503629141236,0.5569011749712702,3.125721344311831,69.3922963682936,39.66177590431706,121.40885488541532
Eulemur_mongoz,1.9270874698451623,0.12369470588988553,1.6843263511643132,2.1698485885260115,0.6427110380904326,3.211463901599892,84.5449107180492,48.3421933637888,147.8592804950607
Eulemur_rubriventer,1.8284370723871928,0.12380539064100322,1.5854587257028576,2.0714154190715277,0.5440195644633528,3.1128545803110326,67.36542784648503,38.49982236398919,117.87329370082215
Eulemur_rufifrons,1.8521082629803471,0.12376990900858177,1.609199551942237,2.095016974018457,0.5677039264873445,3.13651259947335,71.13908304185243,40.66301268235186,124.45632534826909
Eulemur_rufus,1.7853040973307048,0.12388450689462453,1.5421704784372903,2.0284377162241194,0.5008572068988573,3.0697509877625526,60.99638505201294,34.847407859264955,106.76716628218975
Eulemur_sanfordi,1.7988745169979834,0.12385760340412778,1.5557936984358558,2.041955335560111,0.5144376201218976,3.0833114138740694,62.93243225799714,35.95784851244279,110.14260290175366
Euneomys_chinchilloides,2.803990353124528,0.055592067693479186,2.694886309859617,2.913094396389439,1.5380545135336796,4.069926192715377,636.7813760842528,495.3205082231431,818.6427054723929
Euneomys_fossor,2.8082186253603605,0.05479064533862127,2.7006874399312113,2.9157498107895097,1.542417371788682,4.074019878932039,643.011330007617,501.98118555830706,823.6634806507883
Euneomys_mordax,2.8091687929817093,0.05461265006744252,2.7019869380339285,2.91635064792949,1.5433971675555895,4.074940418407829,644.4196771323545,503.48546558613157,824.803790099332
Euneomys_petersoni,2.8082186253603605,0.05479064533862127,2.7006874399312113,2.9157498107895097,1.542417371788682,4.074019878932039,643.011330007617,501.98118555830706,823.6634806507883
Euoticus_elegantulus,1.7230004982167253,0.03883659390426811,1.6467804618447006,1.79922053458875,0.4594739446182712,2.9865270518151794,52.84458580007366,44.338445408736376,62.98259270567721
Euoticus_pallidus,1.789689767263804,0.03992066343171911,1.7113421545390282,1.8680373799885797,0.5260330867831022,3.053346447744506,61.615470234876035,51.44487952758303,73.7967744725567
Eupetaurus_cinereus,1.8769422291195057,0.06605260437590786,1.7473085150917325,2.006575943147279,0.6090720632442814,3.14481239499473,75.32553572575054,55.88670629983835,101.52568845138286
Euphractus_sexcinctus,1.0279997065405992,0.035749057323306827,0.9578392167673551,1.0981601963138434,-0.23517579671659106,2.2911752097977898,10.665954005152456,9.074845017227322,12.536035009310398
Eupleres_goudotii,0.11563546111026146,0.10401858224660084,-0.08850963312085353,0.31978055534137645,-1.1620049723460633,1.3932758945665862,1.305074972053602,0.8156246954951327,2.0882406970852614
Eupleres_major,0.14095776662965354,0.10405882120032112,-0.0632662998852743,0.3451818331445814,-1.1366952876255805,1.4186108208848875,1.383431839315766,0.8644377019261289,2.214021496017715
Euroscaptor_grandis,3.2276789858942925,0.19444674041366,2.846061131782683,3.609296840005902,1.9099832530786383,4.5453747187099465,1689.191883127263,701.5540430110208,4067.212278866741
Euroscaptor_klossi,3.22086956198474,0.17615715962924014,2.8751465269721956,3.5665925969972845,1.913117951531853,4.528621172437627,1662.9131283321287,750.1472594420718,3686.3163033296246
Euroscaptor_longirostris,3.2157680503422132,0.1626776535684511,2.8964996638697245,3.535036436814702,1.914759918044578,4.516776182639848,1643.4937253594492,787.9518216011563,3427.965455815778
Euroscaptor_micrura,3.221445140901072,0.17769108605472284,2.872711648065411,3.5701786337367327,1.9128944515010797,4.529995830301064,1665.1184804910442,745.9533146189691,3716.8808017014458
Euroscaptor_mizura,3.21275934438909,0.1548401679025675,2.9088726735220267,3.516646015256153,1.915440198444461,4.5100784903337185,1632.1472754583772,810.7233350997373,3285.8369969805835
Euroscaptor_parvidens,3.2243030493165197,0.18534197122089371,2.8605540598314567,3.5880520388015826,1.9116708902349135,4.536935208398126,1676.1120537470824,725.3607634662529,3873.040503723036
Euroscaptor_subanura,3.221228263547741,0.17711281832844372,2.8736296690823755,3.5688268580131064,1.9129795713725366,4.529476955722945,1664.287163608906,747.5317945045242,3705.329704122188
Euryoryzomys_emmonsae,2.8193633805601297,0.05275397805667922,2.7158293235787014,2.922897437541558,1.553895420215472,4.084831340904787,659.7256665118779,519.7916798260488,837.3315155798499
Euryoryzomys_lamia,2.833004653399747,0.050426000596981546,2.7340394452491097,2.9319698615503844,1.5679022978062822,4.098107008993212,680.7766530736274,542.0501204332296,855.0073764391298
Euryoryzomys_legatus,2.8317195775868598,0.05063693826292223,2.732340386773122,2.9310987684005974,1.56658477003842,4.0968543851353,678.7652147880433,539.9336402437278,853.2941503668618
Euryoryzomys_macconnelli,2.8363126492587276,0.04989147398514022,2.7383964939137195,2.9342288046037357,1.5712919256413702,4.101333372876085,685.9818881431091,547.5155951585779,859.4662052029637
Euryoryzomys_nitidus,2.8401912855049396,0.0492806923556002,2.7434738397618514,2.9369087312480278,1.5752627808000683,4.105119790209811,692.1357557836865,553.9541748533106,864.7861613482918
Euryoryzomys_russatus,2.833004653399747,0.050426000596981546,2.7340394452491097,2.9319698615503844,1.5679022978062822,4.098107008993212,680.7766530736274,542.0501204332296,855.0073764391298
Euryzygomatomys_spinosus,2.5270775913523114,0.06426340718216667,2.40095532520073,2.6531998575038926,1.259561641266063,3.7945935414385596,336.5716961360489,251.74179538801658,449.98688622719345
Eutamias_sibiricus,2.7256439896205156,0.06533387602111909,2.5974208395953076,2.8538671396457236,1.4579172706837324,3.9933707085572987,531.6722453457008,395.74992351067897,714.2777791675591
Eutatus_seguini,0.1727356658724113,0.05144280843255011,0.07177488801755526,0.2736964437272673,-1.092524361303383,1.4379956930482056,1.4884548511939018,1.1797089873838922,1.878003700688693
Exilisciurus_concinnus,2.9796211771221226,0.06774320996429119,2.8466695094201686,3.1125728448240766,1.7114074712946838,4.247834882949562,954.1599360143731,702.5374975449389,1295.9040430958862
Exilisciurus_exilis,3.1016827220776544,0.0692850414501446,2.965705082216016,3.2376603619392927,1.8331482226468443,4.370217221508464,1263.812719849369,924.0704492638127,1728.4640928898143
Exilisciurus_whiteheadi,3.0888085348232965,0.06911137423767365,2.953171731268874,3.224445338377719,1.8203105252930114,4.357306544353582,1226.8982155976494,897.7837312242975,1676.6612927859185
Felis_bieti,-0.6533021608090377,0.14351291935286267,-0.9349581669947011,-0.3716461546233742,-1.945594683237413,0.6389903616193375,0.22217635586215814,0.11615604946681218,0.4249656675719849
Felis_chaus,-0.6386707914818713,0.14281555643151636,-0.9189581650999997,-0.35838341786374295,-1.9306657100142868,0.653324127050544,0.22978898589724397,0.12051520251675338,0.438143710809791
Felis_margarita,-0.30536660667598253,0.1278972283657428,-0.5563755242434609,-0.05435768910850419,-1.5913274670454698,0.9805942536935046,0.49503213643479804,0.2777310753798686,0.8823528867557306
Felis_nigripes,-0.09939578771913227,0.11979358875942836,-0.3345006405001468,0.13570906506188224,-1.382347131108669,1.1835555556704045,0.7954341131308988,0.4629129810702183,1.36681288753137
Felis_silvestris,-0.546901980185614,0.13851662000299328,-0.818752334539109,-0.2750516258321189,-1.8370928470211978,0.7432888866499697,0.2838559616111822,0.15179157437093949,0.5308213402234458
Felovia_vae,2.504681324194026,0.0641895879869882,2.378703934335029,2.630658714053023,1.2371797816073826,3.7721828667806694,319.6548691303275,239.16847498407932,427.2270221463281
Feroculus_feroculus,2.255168886298501,0.04998179659110262,2.157075465348568,2.353262307248434,0.990134429480231,3.520203343116771,179.9570587221538,143.57388934032082,225.5601149535338
Fossa_fossana,0.2896095975721371,0.10444906745955089,0.0846196404091813,0.49459955473509293,-0.9881661027139128,1.567385297858187,1.948092604154832,1.2151213186891248,3.1231982650562644
Fukomys_anselli,2.72270838160696,0.06531270113152404,2.5945267890586794,2.850889974155241,1.4549858652919552,3.990430897921965,528.090532490388,393.1214935000572,709.3980235551301
Fukomys_bocagei,2.7003833076483907,0.06515683399144881,2.5725076172890358,2.8282589980077457,1.4326916850963143,3.9680749302004674,501.6297759813476,373.6866795857797,673.3781156717278
Fukomys_damarensis,2.57762280150207,0.06446532931904485,2.4511042464108583,2.7041413565932815,1.3100673579469555,3.845178245057184,378.11403805617397,282.55581298473436,505.9893274355323
Fukomys_darlingi,2.7933624415506038,0.06586570930729194,2.664095524594756,2.9226293585064513,1.5255297264327519,4.061195156668456,621.3873983128318,461.4190541391454,836.8148114350539
Fukomys_foxi,2.5898687240381078,0.06452157891067441,2.4632397744583763,2.7164976736178392,1.3223022569147853,3.8574351911614304,388.92756450541475,290.5626411224832,520.5922201414384
Fukomys_kafuensis,2.7030677356320596,0.06517509171079522,2.5751562129843197,2.8309792582797995,1.435372498073009,3.9707629731911105,504.7400142391565,375.97261494661933,677.6091445126
Fukomys_mechowi,2.4337028790076096,0.06401959325140716,2.3080591179153624,2.559346640099857,1.1662344524165404,3.701171305598679,271.4581462357944,203.26336823946446,362.53224472281863
Fukomys_ochraceocinereus,2.510878963126824,0.06420905030100874,2.384863376862494,2.636894549391154,1.2433736236172117,3.7783843026364363,324.2492372389642,242.58468366105964,433.40563082271416
Fukomys_zechi,2.4834448921981562,0.06412851400044034,2.357587365102808,2.6093024192935044,1.2159552571989618,3.7509345271973507,304.4001710911573,227.81764864661832,406.7264529801881
Funambulus_layardi,2.554640202901632,0.06436746533532456,2.4283137139946245,2.6809666918086394,1.2871039156485187,3.822176490154745,358.6247040853845,268.1104329700139,479.6966569171661
Funambulus_palmarum,2.66460864152865,0.06492622898176001,2.5371855326255726,2.7920317504317276,1.3969625921969133,3.932254690860387,461.96454081198584,344.49707008477463,619.4863628741812
Funambulus_pennantii,2.687122250770357,0.06506859004607815,2.559419746472126,2.814824755068588,1.419448086283333,3.954796415257381,486.54414509125127,362.59327623295826,652.8670569458817
Funambulus_sublineatus,2.771169056920606,0.06568230492909392,2.642262086267246,2.900076027573966,1.5033729909908915,4.03896512285032,590.4308712558599,438.79542036537515,794.467301964262
Funambulus_tristriatus,2.6022006173315937,0.06458109727555948,2.4754548580247393,2.728946376638448,1.334622475674794,3.869778758988393,400.1295423078436,298.8510995301039,535.7305055233929
Funisciurus_anerythrus,2.4892490832019005,0.06414434228446216,2.3633604917864726,2.6151376746173285,1.2217563632415864,3.756741803162215,308.4956774468546,230.8662729142976,412.22817781929837
Funisciurus_bayonii,2.6095293605847933,0.06461783153936089,2.4827115072387462,2.7363472139308405,1.3419440081800198,3.8771147129895667,406.93904409298796,303.8865699984646,544.938151127085
Funisciurus_carruthersi,2.4211056735256133,0.06399962309018603,2.2955011055309478,2.546710241520279,1.153641131534414,3.6885702155168127,263.6972942050971,197.46999061577043,352.1358498790357
Funisciurus_congicus,2.6564085488271743,0.06487671757675889,2.5290826101625403,2.783734487491808,1.3887722633096506,3.9240448343446976,453.3238294670883,338.12914797725824,607.7633223638186
Funisciurus_duchaillui,2.510878963126824,0.06420905030100874,2.384863376862494,2.636894549391154,1.2433736236172117,3.7783843026364363,324.2492372389642,242.58468366105964,433.40563082271416
