Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10.density.median,log10.density.mean,sd,log10.lower.95hpd,log10.upper.95hpd,density.median,density.mean,lower.95hpd,upper.95hpd
Notomys_amplus,Rodentia,Muridae,2,2.6355186886131694,2.6352537450218563,0.32165562550385257,2.0569074735779718,3.3385576507049084,432.034758590615,431.7712739334372,114.00068832657526,2180.507830912448
Notomys_aquilo,Rodentia,Muridae,1.591064607026499,2.8247433431632087,2.8351219955861433,0.31407033453566424,2.228740458395018,3.4610456100908387,667.9490602390607,684.1037886173343,169.33255385022676,2890.9834807324078
Notomys_cervinus,Rodentia,Muridae,1.5440680443502757,2.8603257167157317,2.8621959248290305,0.3140262183079495,2.2544693715749786,3.4834659648948296,724.9794839230848,728.108204523827,179.66743660453952,3044.149414563461
Notomys_fuscus,Rodentia,Muridae,1.5440680443502757,2.857924053069704,2.861916110975986,0.31922592841792524,2.272924544689937,3.540526186760589,720.9813870646592,727.6392389899421,187.46687705593465,3471.5720787968703
Notomys_longicaudatus,Rodentia,Muridae,2,2.6368947286726345,2.6337304327541045,0.3154477294431779,2.0116060843848427,3.255323183129005,433.405809737304,430.2594648867535,102.7084285185119,1800.2100550952055
Notomys_macrotis,Rodentia,Muridae,1.7781512503836436,2.748002354709837,2.748222494580276,0.31424451124186964,2.1528318172675647,3.3876682989038884,559.7606364641434,560.0444458961549,142.17780897505935,2441.5650462422236
Notomys_mitchellii,Rodentia,Muridae,1.7160033436347992,2.77366663232538,2.776333108918753,0.3139645263550354,2.1499270151438292,3.3735162880669494,593.836150574208,597.4933952574446,141.23001822070384,2363.286031731399
Notomys_mordax,Rodentia,Muridae,1.6989700043360187,2.7852319282586793,2.783840311167813,0.3141840050646961,2.1431741732734455,3.394308806331005,609.8624979367255,607.9114328926781,139.05101818195988,2479.184262094915
Notomys_robustus,Rodentia,Muridae,1.6989700043360187,2.7888870864098196,2.7919925373250982,0.31984779938231633,2.1649318096691728,3.4071648026958474,615.0169517272855,619.4304310372181,146.1947610135341,2553.6701657356793
Notoryctes_caurinus,Notoryctemorphia,Notoryctidae,1.5314789170422551,2.454496508760881,2.4566182923707482,0.6926481362974449,1.0588009320940446,3.775257401362866,284.7714907657123,286.1661708890559,11.449879920903811,5960.152902985023
Notoryctes_typhlops,Notoryctemorphia,Notoryctidae,1.7403626894942439,2.3619353225095776,2.3511076665703845,0.6864054492776451,0.897112973258062,3.624831330149841,230.1099099727372,224.4438276741921,7.890653509194397,4215.3275813899545
Nyctereutes_procyonoides,Carnivora,Canidae,3.606381365110605,0.24025229381366958,0.24878786359870927,0.27985901544075253,-0.2963786912714388,0.7951880349087093,1.7388106591557158,1.7733230681655217,0.5053837908817825,6.24004950165887
Nycticebus_bengalensis,Primates,Lorisidae,3.1760912590556813,1.2255133885350484,1.220959912307058,0.3960614584111026,0.46135086215944554,2.0051861005108265,16.807897407016156,16.632591156123777,2.8930161772796974,101.20130213478365
Nycticebus_coucang,Primates,Lorisidae,2.904985881099363,1.354246618658086,1.355030524253474,0.3683988908972914,0.6121080157292187,2.0378913610804092,22.607191787886208,22.6480348301223,4.093624618212858,109.11673464049042
Nycticebus_javanicus,Primates,Lorisidae,2.904985881099363,1.3651035794434534,1.357572048200889,0.3744357002195521,0.6290236384974968,2.0899690793158294,23.179474156253093,22.780961400839036,4.25621578937691,123.01811818617476
Nycticebus_menagensis,Primates,Lorisidae,2.904985881099363,1.3622451516140666,1.368284540413856,0.41399676893917475,0.5663174433122996,2.180979700147401,23.0274130766412,23.349873948079612,3.683981522871913,151.6979458938953
Nycticebus_pygmaeus,Primates,Lorisidae,2.9542425094393248,1.3599521431206818,1.3509315646410902,0.438928914478777,0.5329130381085345,2.2487823792575328,22.906152255759462,22.4352836468194,3.411245989636117,177.33006744955125
Nyctomys_sumichrasti,Rodentia,Cricetidae,1.6937269489236468,2.761893233909447,2.751302280355951,0.4068401753905226,1.8951114711188883,3.4994705625214193,577.9539468922458,564.0300989846417,78.54372082721122,3158.4249558618612
Ochotona_alpina,Lagomorpha,Ochotonidae,2.419955748489758,3.2074354907258704,3.2003345297280905,0.274204979161734,2.6772508565707716,3.754994386437027,1612.2615272981075,1586.1144793136566,475.6098677221699,5688.455780653814
Ochotona_argentata,Lagomorpha,Ochotonidae,2.3138672203691533,3.267808343073853,3.265653327080492,0.28674014840086637,2.7018519385801887,3.8483880805475916,1852.713828544119,1843.5432345413467,503.3289825946465,7053.230560108284
Ochotona_cansus,Lagomorpha,Ochotonidae,1.8721562727482928,3.7227924530330454,3.73030260147216,0.31208605844624115,3.1507262424525253,4.36103794089687,5281.927710026161,5374.0611206298045,1414.9016154975511,22963.492533426903
Ochotona_collaris,Lagomorpha,Ochotonidae,2.110589710299249,3.2455914846347733,3.233296798315172,0.28890134916166,2.651877097200037,3.7480484499679156,1760.319438073114,1711.1843447437798,448.6184155780088,5598.200516338722
Ochotona_coreana,Lagomorpha,Ochotonidae,2.0923696996291206,3.5913858713462377,3.5977940002520654,0.31726266714504825,3.0314998265560216,4.281817474112368,3902.886047219226,3960.9011149561024,1075.2261709800814,19134.515679240318
